position,doc_sents,sent_id,group,set,doc_id,num_words,R1.R,R1.P,R2.R,R2.P,nouns,prpns,target,lexrank,tfisf,btfisf,scores
2,31,13,D0902,A,APW_ENG_20041017.0142,26,0.1087,0.43,0.01289,0.05208,5,3,0,1.94794,0.0256103,0.100942,1.0354
3,31,14,D0902,A,APW_ENG_20041017.0142,21,0.07582,0.375,0.005051,0.02632,8,1,0,1.62253,-0.281644,-0.451891,1.02186
4,31,15,D0902,A,APW_ENG_20041017.0142,36,0.1184,0.3672,0.03035,0.09677,6,4,0,0.994539,0.650645,-0.0499667,0.98744
6,31,17,D0902,A,APW_ENG_20041017.0142,20,0.07069,0.35,0,0,3,7,0,1.00569,-0.235487,-0.424418,1.00591
7,31,18,D0902,A,APW_ENG_20041017.0142,34,0.1312,0.4194,0.01263,0.04167,9,0,0,1.68966,0.447425,0.237038,1.01605
8,31,19,D0902,A,APW_ENG_20041017.0142,31,0.09098,0.3103,0.007627,0.02679,7,0,0,1.49929,0.372364,0.378176,1.01264
9,31,20,D0902,A,APW_ENG_20041017.0142,32,0.04806,0.1532,0,0,3,3,0,0.399058,-0.050373,-0.6203,0.974972
10,31,21,D0902,A,APW_ENG_20041017.0142,22,0.07322,0.3295,0.03314,0.1548,4,1,0,1.37511,-0.70509,-0.762369,1.00666
11,31,22,D0902,A,APW_ENG_20041017.0142,34,0.0733,0.2197,0.002525,0.007812,9,7,0,0.477887,1.15574,0.360451,0.985495
12,31,23,D0902,A,APW_ENG_20041017.0142,18,0.04786,0.2639,0.005051,0.02941,6,0,0,1.26395,-0.336127,-0.365907,1.01009
13,31,24,D0902,A,APW_ENG_20041017.0142,24,0.06059,0.2609,0.002525,0.01136,6,0,0,1.02856,-0.45929,-0.683029,0.997752
14,31,25,D0902,A,APW_ENG_20041017.0142,16,0.04291,0.2833,0,0,1,1,0,0.34655,-0.908624,-0.870839,0.986801
15,31,26,D0902,A,APW_ENG_20041017.0142,34,0.1388,0.4044,0.02294,0.06818,9,0,0,1.63217,0.707184,0.296168,1.01297
16,31,27,D0902,A,APW_ENG_20041017.0142,41,0.07582,0.1923,0.00768,0.01974,5,7,0,0.64078,2.02784,0.754021,0.983741
17,31,28,D0902,A,APW_ENG_20041017.0142,19,0.05306,0.2763,0.002525,0.01389,3,0,0,1.47512,-0.610867,-0.553105,1.01887
18,31,29,D0902,A,APW_ENG_20041017.0142,28,0.09092,0.3333,0.03569,0.1346,9,0,0,1.99455,0.840108,0.373868,1.03167
19,31,30,D0902,A,APW_ENG_20041017.0142,17,0.05564,0.3438,0,0,2,0,0,0.6659,-0.485751,-0.811654,0.995044
20,31,31,D0902,A,APW_ENG_20041017.0142,28,0.06567,0.25,0.002525,0.01,5,7,0,0.994866,0.339423,-0.0686854,0.996858
21,31,32,D0902,A,APW_ENG_20041017.0142,21,0.04809,0.2375,0,0,4,0,0,0.686501,-0.454105,-0.63821,0.991765
22,31,33,D0902,A,APW_ENG_20041017.0142,31,0.1061,0.375,0.03314,0.1204,9,4,0,2.28141,0.11266,-0.0117306,1.03387
23,31,34,D0902,A,APW_ENG_20041017.0142,20,0.06559,0.325,0,0,6,0,0,1.22358,-0.0793812,-0.35976,1.00601
24,31,35,D0902,A,APW_ENG_20041017.0142,45,0.169,0.3807,0.04324,0.09884,10,4,0,1.67895,1.90638,1.4922,1.01609
25,31,36,D0902,A,APW_ENG_20041017.0142,34,0.1312,0.4062,0.03293,0.1048,7,5,0,1.61122,0.588212,0.329622,1.01352
26,31,37,D0902,A,APW_ENG_20041017.0142,24,0.1008,0.4348,0.0101,0.04545,4,0,0,1.91746,-0.34762,-0.266525,1.02416
27,31,38,D0902,A,APW_ENG_20041017.0142,33,0.08587,0.2931,0,0,5,3,0,0.758566,-0.38711,-0.466291,0.982889
30,31,41,D0902,A,APW_ENG_20041017.0142,16,0.04301,0.2656,0.002525,0.01667,4,2,0,0.165044,-0.615426,-0.870174,0.979855
0,15,42,D0902,A,LTW_ENG_20041025.0079,34,0.07064,0.2188,0.002525,0.008065,10,0,0,0.762869,0.403058,1.05243,1.00817
1,15,43,D0902,A,LTW_ENG_20041025.0079,31,0.08092,0.2581,0.01015,0.03333,11,1,0,0.841673,1.4768,0.754716,0.99947
2,15,44,D0902,A,LTW_ENG_20041025.0079,14,0.03531,0.25,0.002525,0.01923,4,2,0,0.705478,-0.694384,-0.804537,1.00051
3,15,45,D0902,A,LTW_ENG_20041025.0079,20,0.02536,0.1389,0.002604,0.01471,5,0,0,0.554011,0.235129,-0.101306,0.991609
4,15,46,D0902,A,LTW_ENG_20041025.0079,23,0.06049,0.2727,0.005051,0.02381,9,0,0,0.642034,-0.133848,-0.358933,0.99403
5,15,47,D0902,A,LTW_ENG_20041025.0079,23,0.111,0.4783,0.03567,0.1591,8,0,0,1.66645,-0.0541379,-0.173714,1.01722
6,15,48,D0902,A,LTW_ENG_20041025.0079,29,0.1035,0.3796,0.01791,0.06731,8,3,0,1.69132,0.325517,0.345847,1.02203
7,15,49,D0902,A,LTW_ENG_20041025.0079,34,0.1085,0.3359,0.01515,0.04839,9,0,0,1.28427,0.700372,0.394512,0.999736
8,15,50,D0902,A,LTW_ENG_20041025.0079,27,0.1009,0.3704,0.02525,0.09615,6,4,0,1.71522,0.0923742,-0.027735,1.01939
9,15,51,D0902,A,LTW_ENG_20041025.0079,12,0.06551,0.5417,0.01515,0.1364,2,0,1,1.76522,-1.12655,-0.9214,1.02171
10,15,52,D0902,A,LTW_ENG_20041025.0079,17,0.04054,0.2353,0,0,5,0,0,0.826241,-0.502186,-0.561249,0.994762
11,15,53,D0902,A,LTW_ENG_20041025.0079,31,0.1263,0.4032,0.02025,0.06667,9,3,0,1.40501,0.345265,-0.0065865,1.00578
12,15,54,D0902,A,LTW_ENG_20041025.0079,8,0.04033,0.5,0.0101,0.1429,2,0,1,0.486161,-1.30204,-1.25522,0.988593
13,15,55,D0902,A,LTW_ENG_20041025.0079,11,0.05054,0.4545,0.002525,0.025,2,1,0,0.776129,-1.2048,-1.23719,0.992818
14,15,56,D0902,A,LTW_ENG_20041025.0079,12,0.01521,0.15,0,0,4,0,0,0.115029,-0.805577,-0.959244,0.979137
0,34,57,D0902,A,NYT_ENG_20041130.0307,31,0.09595,0.3065,0.01278,0.04167,6,2,0,1.32894,0.526442,1.19694,1.02964
1,34,58,D0902,A,NYT_ENG_20041130.0307,27,0.06069,0.24,0,0,7,0,0,0.476031,-0.0572546,-0.399471,0.989229
2,34,59,D0902,A,NYT_ENG_20041130.0307,18,0.0784,0.4559,0.002551,0.01562,6,0,0,1.23421,-0.471987,-0.411923,1.01632
3,34,60,D0902,A,NYT_ENG_20041130.0307,26,0.1061,0.4565,0.03567,0.1591,11,0,0,2.6153,0.378856,0.437892,1.05238
4,34,61,D0902,A,NYT_ENG_20041130.0307,16,0.06064,0.375,0.00768,0.05,1,6,0,0.397511,-0.727009,-0.859689,0.988129
5,34,62,D0902,A,NYT_ENG_20041130.0307,25,0.08345,0.3438,0.005051,0.02174,6,2,0,0.90403,-0.0881403,-0.308537,0.995217
6,34,63,D0902,A,NYT_ENG_20041130.0307,31,0.05817,0.2054,0,0,8,8,0,0.589617,1.03068,0.494975,0.9917
7,34,64,D0902,A,NYT_ENG_20041130.0307,26,0.06317,0.2404,0.002551,0.01,5,0,0,0.473379,0.226959,-0.353288,0.983931
8,34,65,D0902,A,NYT_ENG_20041130.0307,17,0.03541,0.2188,0,0,4,0,0,0.490346,-1.05538,-1.05593,0.984486
9,34,66,D0902,A,NYT_ENG_20041130.0307,24,0.08072,0.3636,0.00768,0.03571,5,0,0,1.01224,-0.826952,-0.769378,0.998331
10,34,67,D0902,A,NYT_ENG_20041130.0307,10,0.01003,0.1,0,0,3,0,0,0.396918,-1.29975,-1.24732,0.985925
11,34,68,D0902,A,NYT_ENG_20041130.0307,20,0.07845,0.4079,0.02302,0.125,5,5,0,1.61157,-0.603819,-0.494031,1.02176
12,34,69,D0902,A,NYT_ENG_20041130.0307,10,0.02521,0.25,0,0,3,0,0,0.379371,-1.28614,-1.23934,0.9854
13,34,70,D0902,A,NYT_ENG_20041130.0307,21,0.05574,0.275,0.007653,0.03947,5,7,0,1.26299,0.279678,0.144105,1.01349
14,34,71,D0902,A,NYT_ENG_20041130.0307,33,0.09876,0.3145,0.007759,0.025,6,4,0,0.669474,0.504581,-0.0119523,0.986008
16,34,73,D0902,A,NYT_ENG_20041130.0307,14,0.02531,0.2083,0,0,3,1,0,0.422751,-1.02735,-1.0878,0.988863
17,34,74,D0902,A,NYT_ENG_20041130.0307,36,0.07832,0.2153,0.002604,0.007143,3,0,0,0.619633,-0.542243,-0.711907,0.969648
18,34,75,D0902,A,NYT_ENG_20041130.0307,24,0.1033,0.4271,0.04577,0.1957,7,0,0,2.26659,0.280855,0.20898,1.0401
19,34,76,D0902,A,NYT_ENG_20041130.0307,26,0.0884,0.3804,0.03062,0.1364,5,5,0,1.38416,-0.187378,-0.393047,1.00995
20,34,77,D0902,A,NYT_ENG_20041130.0307,30,0.07822,0.2768,0.002551,0.009259,5,1,0,0.814018,-0.0572725,-0.289518,0.986727
21,34,78,D0902,A,NYT_ENG_20041130.0307,32,0.08847,0.2917,0.002525,0.008621,6,1,0,0.671488,-0.0859528,-0.232839,0.985719
22,34,79,D0902,A,NYT_ENG_20041130.0307,14,0.05044,0.3571,0.005051,0.03846,2,0,0,0.42021,-1.2102,-1.23589,0.982858
23,34,80,D0902,A,NYT_ENG_20041130.0307,39,0.07355,0.2132,0,0,6,9,0,0.678145,0.855727,0.2662,0.982371
24,34,81,D0902,A,NYT_ENG_20041130.0307,42,0.129,0.3187,0.002525,0.00641,9,1,0,1.18371,0.0384842,-0.262135,0.988085
25,34,82,D0902,A,NYT_ENG_20041130.0307,12,0.04809,0.3958,0,0,4,0,0,0.848815,-0.824652,-0.904666,0.998375
26,34,83,D0902,A,NYT_ENG_20041130.0307,32,0.06579,0.2167,0,0,10,5,0,0.94546,0.836235,0.175478,0.997647
27,34,84,D0902,A,NYT_ENG_20041130.0307,28,0.07332,0.2685,0.007653,0.02885,7,0,0,1.22563,0.420273,0.391829,1.00876
28,34,85,D0902,A,NYT_ENG_20041130.0307,10,0.03791,0.375,0,0,3,0,0,0.221569,-1.36298,-1.22746,0.980356
29,34,86,D0902,A,NYT_ENG_20041130.0307,19,0.06822,0.375,0.002551,0.01471,4,1,0,0.943223,-0.910947,-0.658777,1.00109
30,34,87,D0902,A,NYT_ENG_20041130.0307,15,0.03291,0.25,0,0,2,5,0,0.332319,-1.0063,-1.02134,0.985356
31,34,88,D0902,A,NYT_ENG_20041130.0307,29,0.0934,0.3304,0.002525,0.009259,5,0,0,0.444796,0.149456,-0.398674,0.979247
32,34,89,D0902,A,NYT_ENG_20041130.0307,22,0.04038,0.1905,0.002551,0.0125,6,0,0,0.632067,-0.240337,-0.421588,0.988119
33,34,90,D0902,A,NYT_ENG_20041130.0307,14,0.03533,0.1944,0,0,1,4,0,0.408646,-0.700941,-0.852079,0.989293
0,26,91,D0902,A,LTW_ENG_20050104.0119,36,0.101,0.2941,0.00768,0.02273,7,3,0,2.228,0.705995,1.40723,1.04995
1,26,92,D0902,A,LTW_ENG_20050104.0119,38,0.139,0.3618,0.01515,0.04054,8,0,0,1.40901,0.459196,0.149358,1.00641
2,26,93,D0902,A,LTW_ENG_20050104.0119,36,0.149,0.4338,0.04335,0.1288,10,2,0,2.42293,1.16467,1.03884,1.04203
3,26,94,D0902,A,LTW_ENG_20050104.0119,39,0.1642,0.4167,0.03327,0.08553,9,5,0,1.76935,1.19281,0.740248,1.01409
4,26,95,D0902,A,LTW_ENG_20050104.0119,28,0.07077,0.2692,0.01273,0.05,6,6,0,0.928858,0.368095,0.216657,1.00054
5,26,96,D0902,A,LTW_ENG_20050104.0119,35,0.1087,0.3258,0.01528,0.04688,4,9,0,1.39974,0.582838,0.122816,1.0016
6,26,97,D0902,A,LTW_ENG_20050104.0119,28,0.0808,0.2963,0.005051,0.01923,5,2,0,1.26987,0.454772,0.371481,1.0099
7,26,98,D0902,A,LTW_ENG_20050104.0119,55,0.1539,0.2933,0.02031,0.03922,7,11,0,1.2927,2.08156,1.5224,0.996765
8,26,99,D0902,A,LTW_ENG_20050104.0119,24,0.05064,0.2174,0,0,4,2,0,0.768788,-0.352538,-0.507266,0.993159
9,26,100,D0902,A,LTW_ENG_20050104.0119,39,0.09098,0.2432,0.007602,0.02083,7,0,0,1.3121,0.742233,0.819677,1.00215
10,26,101,D0902,A,LTW_ENG_20050104.0119,37,0.1137,0.3214,0.007602,0.02206,9,0,0,0.835398,0.895161,0.205618,0.987971
11,26,102,D0902,A,LTW_ENG_20050104.0119,41,0.1063,0.2625,0,0,13,2,0,1.17557,0.727715,0.339239,0.995434
12,26,103,D0902,A,LTW_ENG_20050104.0119,40,0.1036,0.277,0.0101,0.02778,12,2,0,0.910691,1.5453,0.465133,0.989239
13,26,104,D0902,A,LTW_ENG_20050104.0119,17,0.06312,0.3906,0.002525,0.01667,3,3,0,0.412457,-0.961428,-1.15381,0.981098
14,26,105,D0902,A,LTW_ENG_20050104.0119,36,0.09845,0.2868,0.005076,0.01515,7,3,0,2.02972,0.780897,0.769751,1.02822
15,26,106,D0902,A,LTW_ENG_20050104.0119,9,0.03541,0.3889,0.005155,0.0625,2,2,0,1.08761,-1.46564,-1.21141,1.00385
16,26,107,D0902,A,LTW_ENG_20050104.0119,49,0.1792,0.3777,0.02791,0.05978,8,7,0,1.78954,1.64652,0.98034,1.01059
17,26,108,D0902,A,LTW_ENG_20050104.0119,29,0.1011,0.3846,0.01026,0.04,7,5,0,1.5635,0.654706,0.135326,1.0133
18,26,109,D0902,A,LTW_ENG_20050104.0119,28,0.1441,0.5278,0.03827,0.1442,6,0,1,1.49401,-0.425671,-0.441325,1.00549
19,26,110,D0902,A,LTW_ENG_20050104.0119,30,0.09345,0.3083,0.01528,0.05172,6,5,0,1.10166,0.913521,0.271342,1.00015
20,26,111,D0902,A,LTW_ENG_20050104.0119,18,0.07314,0.4265,0.007576,0.04688,6,0,0,0.742807,-0.446549,-0.630385,0.992168
21,26,112,D0902,A,LTW_ENG_20050104.0119,22,0.06556,0.2955,0.01526,0.07143,4,2,0,1.28056,0.0263039,-0.232718,1.00908
22,26,113,D0902,A,LTW_ENG_20050104.0119,32,0.154,0.4919,0.01515,0.05,9,1,0,1.6951,0.265292,0.0608833,1.01226
23,26,114,D0902,A,LTW_ENG_20050104.0119,42,0.1595,0.3841,0.01539,0.0375,7,3,0,1.01639,0.411773,0.194224,0.987523
24,26,115,D0902,A,LTW_ENG_20050104.0119,26,0.0835,0.33,0.007576,0.03125,5,3,0,0.848497,-0.170896,-0.465987,0.987929
25,26,116,D0902,A,LTW_ENG_20050104.0119,23,0.08095,0.381,0.01526,0.075,5,3,0,1.10152,-0.425204,-0.614907,0.995841
0,24,117,D0902,A,LTW_ENG_20050107.0099,32,0.08337,0.275,0.01294,0.0431,7,8,0,1.75184,0.84167,1.56613,1.04367
1,24,118,D0902,A,LTW_ENG_20050107.0099,37,0.139,0.3929,0.04587,0.1324,9,3,0,1.66545,0.951273,0.707607,1.0263
2,24,119,D0902,A,LTW_ENG_20050107.0099,40,0.1592,0.4145,0.02817,0.07432,4,10,0,1.49287,0.967065,0.38139,1.00658
3,24,120,D0902,A,LTW_ENG_20050107.0099,26,0.08314,0.33,0.002525,0.01042,8,1,0,1.74074,0.698289,0.374703,1.0258
4,24,121,D0902,A,LTW_ENG_20050107.0099,29,0.06812,0.2328,0.005051,0.01786,5,5,0,0.98924,0.593749,0.292347,1.00011
5,24,122,D0902,A,LTW_ENG_20050107.0099,28,0.1413,0.5,0.007655,0.02778,8,0,0,1.32853,-0.311596,-0.173725,1.00396
6,24,123,D0902,A,LTW_ENG_20050107.0099,33,0.09345,0.2984,0.01273,0.04167,7,4,0,0.732884,0.177973,-0.194684,0.98653
7,24,124,D0902,A,LTW_ENG_20050107.0099,12,0.02786,0.25,0.002525,0.025,2,1,0,0.813339,-1.30776,-1.29716,0.999174
8,24,125,D0902,A,LTW_ENG_20050107.0099,29,0.1162,0.4107,0.01015,0.03704,5,3,0,1.25693,0.256399,0.232888,1.0044
9,24,126,D0902,A,LTW_ENG_20050107.0099,26,0.1012,0.3846,0.01534,0.06,3,6,0,0.711619,0.141393,-0.265958,0.991873
11,24,128,D0902,A,LTW_ENG_20050107.0099,16,0.02531,0.1786,0,0,3,3,0,0.252041,-0.923608,-1.05297,0.983136
12,24,129,D0902,A,LTW_ENG_20050107.0099,19,0.04546,0.2647,0,0,2,5,0,1.34606,-0.360601,-0.47743,1.00987
13,24,130,D0902,A,LTW_ENG_20050107.0099,22,0.03796,0.1875,0.002525,0.01316,4,4,0,0.720105,-0.161318,-0.563424,0.992919
14,24,131,D0902,A,LTW_ENG_20050107.0099,9,0.02776,0.3056,0.007576,0.09375,2,0,1,0.315527,-1.10146,-1.23581,0.984085
15,24,132,D0902,A,LTW_ENG_20050107.0099,34,0.05309,0.1544,0,0,5,2,0,0.796178,0.610361,0.129899,0.987231
16,24,133,D0902,A,LTW_ENG_20050107.0099,23,0.09603,0.4318,0.02554,0.119,7,1,1,1.56017,-0.450126,-0.373069,1.01867
17,24,134,D0902,A,LTW_ENG_20050107.0099,40,0.09613,0.25,0.002525,0.006757,15,2,0,1.11558,1.33036,0.726466,0.995053
18,24,135,D0902,A,LTW_ENG_20050107.0099,23,0.06069,0.2727,0,0,6,0,0,0.25231,-0.236438,-0.611237,0.975244
19,24,136,D0902,A,LTW_ENG_20050107.0099,48,0.1088,0.2389,0,0,8,8,0,1.44468,1.18602,0.751544,0.997817
20,24,137,D0902,A,LTW_ENG_20050107.0099,21,0.06801,0.3214,0.01263,0.0625,6,0,0,1.58744,-0.269878,-0.317865,1.01987
21,24,138,D0902,A,LTW_ENG_20050107.0099,14,0.04049,0.2857,0.002525,0.01923,5,0,0,0.496716,-0.812201,-0.97619,0.985307
22,24,139,D0902,A,LTW_ENG_20050107.0099,18,0.07824,0.4559,0.005051,0.03125,1,5,0,1.00542,-0.519312,-0.827704,1.00325
23,24,140,D0902,A,LTW_ENG_20050107.0099,31,0.1037,0.3417,0.002525,0.008621,10,3,0,1.53496,0.424377,0.300014,1.0141
0,32,141,D0902,A,APW_ENG_20050116.0677,33,0.1388,0.4435,0.01526,0.05,9,2,0,1.92056,0.700158,1.40039,1.05076
1,32,142,D0902,A,APW_ENG_20050116.0677,43,0.1542,0.3631,0.03075,0.07317,9,5,0,2.20866,1.69344,1.44324,1.04112
2,32,143,D0902,A,APW_ENG_20050116.0677,11,0.03291,0.2955,0,0,3,0,0,0.122412,-1.12358,-1.24876,0.984996
3,32,144,D0902,A,APW_ENG_20050116.0677,22,0.1109,0.5,0.02036,0.09524,6,2,0,1.91296,0.0404695,0.0911098,1.03051
4,32,145,D0902,A,APW_ENG_20050116.0677,32,0.139,0.4583,0.02041,0.06897,6,0,0,1.3601,0.0312046,-0.0927331,1.00409
5,32,146,D0902,A,APW_ENG_20050116.0677,12,0.05296,0.4375,0.007576,0.06818,4,1,0,2.03253,-1.11103,-0.793483,1.03412
6,32,147,D0902,A,APW_ENG_20050116.0677,12,0.06559,0.5909,0.01021,0.1,1,0,0,0.926151,-1.34911,-1.20053,1.00033
7,32,148,D0902,A,APW_ENG_20050116.0677,49,0.1087,0.2337,0.01021,0.02222,9,8,0,0.87083,1.217,0.489967,0.9805
8,32,149,D0902,A,APW_ENG_20050116.0677,16,0.04312,0.2656,0.002525,0.01667,3,2,0,0.755309,-0.770119,-0.789486,0.993129
9,32,150,D0902,A,APW_ENG_20050116.0677,16,0.07069,0.5,0.01263,0.09615,5,0,0,1.235,-0.563015,-0.455743,1.01356
10,32,151,D0902,A,APW_ENG_20050116.0677,29,0.0986,0.3611,0.02557,0.09615,8,0,0,1.11115,0.330742,-0.0346458,0.998295
11,32,152,D0902,A,APW_ENG_20050116.0677,43,0.1416,0.35,0.01536,0.03846,7,5,0,1.34357,1.48056,1.14062,1.00614
12,32,153,D0902,A,APW_ENG_20050116.0677,38,0.1061,0.2917,0.007602,0.02143,5,1,0,0.517452,0.113604,-0.159894,0.975813
13,32,154,D0902,A,APW_ENG_20050116.0677,17,0.06304,0.4167,0.007576,0.05357,3,0,0,0.735338,-0.985456,-1.02099,0.994306
14,32,155,D0902,A,APW_ENG_20050116.0677,28,0.06067,0.2222,0.002525,0.009615,7,1,0,0.872002,0.213547,-0.136143,0.990752
15,32,156,D0902,A,APW_ENG_20050116.0677,43,0.1239,0.3063,0.002525,0.00641,12,4,0,1.09058,1.50303,0.743482,0.993415
16,32,157,D0902,A,APW_ENG_20050116.0677,40,0.134,0.3581,0.01797,0.04861,10,3,0,1.1034,0.775624,0.301855,0.992557
17,32,158,D0902,A,APW_ENG_20050116.0677,10,0.03291,0.325,0.002525,0.02778,4,0,0,0.293998,-1.36821,-1.24182,0.986874
18,32,159,D0902,A,APW_ENG_20050116.0677,41,0.1161,0.2805,0.01515,0.0375,9,4,0,1.84174,0.823413,0.449269,1.01127
19,32,160,D0902,A,APW_ENG_20050116.0677,23,0.06296,0.2841,0.01015,0.04762,5,2,0,1.94169,0.334859,0.711513,1.03175
20,32,161,D0902,A,APW_ENG_20050116.0677,34,0.1212,0.3871,0.01015,0.03333,9,2,0,1.79471,0.606891,0.455051,1.01704
21,32,162,D0902,A,APW_ENG_20050116.0677,23,0.0859,0.4048,0.02796,0.1375,7,2,0,1.56119,0.0375188,-0.317431,1.01782
22,32,163,D0902,A,APW_ENG_20050116.0677,19,0.0809,0.4211,0.01794,0.09722,4,1,0,1.19721,-0.761871,-0.744526,1.00711
23,32,164,D0902,A,APW_ENG_20050116.0677,33,0.1389,0.4583,0.04587,0.1552,4,5,0,0.944693,0.273623,-0.255769,0.987069
24,32,165,D0902,A,APW_ENG_20050116.0677,8,0.02021,0.2857,0,0,1,2,0,0.248984,-1.3559,-1.38481,0.987099
25,32,166,D0902,A,APW_ENG_20050116.0677,29,0.1109,0.4074,0.0101,0.03846,7,1,0,0.875474,0.0663843,-0.393615,0.986572
26,32,167,D0902,A,APW_ENG_20050116.0677,13,0.05559,0.4231,0.007655,0.0625,4,0,0,1.13843,-0.872947,-0.76984,1.00569
27,32,168,D0902,A,APW_ENG_20050116.0677,16,0.1061,0.6562,0.05103,0.3333,5,0,1,2.27646,-0.66655,-0.601548,1.04018
28,32,169,D0902,A,APW_ENG_20050116.0677,17,0.04801,0.2969,0,0,4,0,0,0.894846,-0.440453,-0.675222,0.996085
29,32,170,D0902,A,APW_ENG_20050116.0677,40,0.1441,0.375,0.03317,0.08784,11,0,0,1.68395,0.967606,0.469149,1.01003
30,32,171,D0902,A,APW_ENG_20050116.0677,13,0.05044,0.4167,0.02041,0.1818,4,0,0,1.40174,-1.08368,-0.966154,1.01705
31,32,172,D0902,A,APW_ENG_20050116.0677,22,0.05799,0.2738,0.005051,0.025,6,0,0,0.932725,-0.416155,-0.565384,0.992902
0,25,173,D0902,A,LTW_ENG_20050128.0086,28,0.07085,0.28,0,0,7,1,0,0.597868,-0.146415,0.408902,1.00412
1,25,174,D0902,A,LTW_ENG_20050128.0086,19,0.04294,0.2361,0,0,3,3,0,0.276866,-0.618867,-0.831674,0.984421
2,25,175,D0902,A,LTW_ENG_20050128.0086,26,0.06069,0.24,0.007706,0.03125,8,1,0,0.793324,0.372118,-0.0251502,0.999207
3,25,176,D0902,A,LTW_ENG_20050128.0086,19,0.06085,0.3333,0,0,7,0,0,0.472467,-0.454864,-0.664276,0.986023
4,25,177,D0902,A,LTW_ENG_20050128.0086,9,0.02523,0.3125,0,0,2,0,0,0.304216,-1.12445,-1.17011,0.988237
5,25,178,D0902,A,LTW_ENG_20050128.0086,34,0.09595,0.2969,0.002525,0.008065,11,2,0,0.671471,0.659063,0.183834,0.987643
6,25,179,D0902,A,LTW_ENG_20050128.0086,32,0.09079,0.2812,0.00768,0.02419,9,1,0,0.760191,1.04654,0.351601,0.987574
7,25,180,D0902,A,LTW_ENG_20050128.0086,33,0.07337,0.2266,0.002551,0.008065,4,1,0,0.803174,1.11961,0.528765,0.991368
8,25,181,D0902,A,LTW_ENG_20050128.0086,9,0.01771,0.1944,0,0,2,0,0,0.277883,-0.893473,-1.01596,0.989817
9,25,182,D0902,A,LTW_ENG_20050128.0086,29,0.07572,0.2679,0,0,8,3,0,0.418107,0.576825,0.131892,0.981348
10,25,183,D0902,A,LTW_ENG_20050128.0086,21,0.07564,0.375,0.0101,0.05263,4,0,0,0.538703,-0.0711554,-0.478489,0.986219
12,25,185,D0902,A,LTW_ENG_20050128.0086,22,0.1009,0.4762,0.04082,0.2,8,0,0,2.1565,0.12321,0.285635,1.03897
13,25,186,D0902,A,LTW_ENG_20050128.0086,20,0.03031,0.1667,0,0,2,6,0,0.210247,-0.0817406,-0.502208,0.97893
14,25,187,D0902,A,LTW_ENG_20050128.0086,27,0.04038,0.16,0.007653,0.03125,6,2,0,0.357601,0.251771,-0.282599,0.982663
15,25,188,D0902,A,LTW_ENG_20050128.0086,30,0.06819,0.2411,0,0,10,0,0,0.227955,0.918352,-0.0530232,0.973185
16,25,189,D0902,A,LTW_ENG_20050128.0086,17,0.02031,0.1333,0,0,7,0,0,0.33068,-0.0221636,-0.503365,0.984443
17,25,190,D0902,A,LTW_ENG_20050128.0086,17,0.05556,0.3235,0.002525,0.01562,4,4,0,0.531511,-0.265965,-0.57047,0.98751
18,25,191,D0902,A,LTW_ENG_20050128.0086,17,0.06306,0.3676,0.01013,0.0625,7,0,0,1.4602,-0.370873,-0.437992,1.01458
19,25,192,D0902,A,LTW_ENG_20050128.0086,12,0.05059,0.4545,0.03062,0.3,6,0,0,1.62151,-0.703479,-0.820877,1.02566
20,25,193,D0902,A,LTW_ENG_20050128.0086,11,0.05562,0.55,0.002604,0.02778,3,0,0,0.506368,-1.54776,-1.41773,0.986089
21,25,194,D0902,A,LTW_ENG_20050128.0086,21,0.05288,0.2625,0.002525,0.01316,3,1,0,0.365575,-0.568065,-0.761167,0.978323
22,25,195,D0902,A,LTW_ENG_20050128.0086,30,0.144,0.5089,0.04601,0.1667,4,5,0,2.1366,0.228574,0.484488,1.03784
23,25,196,D0902,A,LTW_ENG_20050128.0086,27,0.1008,0.4,0.02291,0.09375,7,1,0,0.965059,0.307833,0.198141,0.998491
24,25,197,D0902,A,LTW_ENG_20050128.0086,16,0.03788,0.2344,0,0,3,1,0,0.291744,-0.742477,-1.02559,0.981442
0,31,198,D0902,A,NYT_ENG_20050211.0115,16,0.04046,0.2667,0.00768,0.05357,3,0,0,0.853034,-1.29901,-0.940993,1.01013
1,31,199,D0902,A,NYT_ENG_20050211.0115,17,0.04799,0.2794,0,0,2,0,0,0.497392,-0.859426,-0.764602,0.990912
2,31,200,D0902,A,NYT_ENG_20050211.0115,26,0.04286,0.1848,0.002525,0.01136,2,6,0,0.466635,-0.12727,-0.380223,0.9879
3,31,201,D0902,A,NYT_ENG_20050211.0115,19,0.05301,0.2763,0.00768,0.04167,5,0,0,0.24196,-0.621304,-0.784337,0.977868
4,31,202,D0902,A,NYT_ENG_20050211.0115,20,0.03023,0.1579,0,0,3,6,0,0.377495,-0.00703672,-0.331735,0.989726
5,31,203,D0902,A,NYT_ENG_20050211.0115,42,0.07819,0.189,0,0,13,0,0,0.598719,1.6042,0.576744,0.977311
7,31,205,D0902,A,NYT_ENG_20050211.0115,16,0.03541,0.2333,0,0,3,1,0,0.661974,-1.07311,-0.906933,0.991136
9,31,207,D0902,A,NYT_ENG_20050211.0115,34,0.06569,0.197,0,0,8,0,0,1.03593,0.766685,0.20761,0.992191
