group,set,method,scorer,r,cost,len,rouge1_P,rouge1_R,rouge2_P,rouge2_R,idxs
D0832,B,greedy1,R2,0.4,104,4,0.4752,0.5104,0.2850,0.3136,0:64:189:70
D0832,B,greedy1,am,0.5,92,3,0.5084,0.4829,0.3011,0.2922,0:189:64
D0832,B,greedy1,hm,0.5,104,4,0.4752,0.5104,0.2850,0.3134,0:189:64:70
D0832,B,greedy1,R2,0.5,104,4,0.4752,0.5104,0.2850,0.3136,0:64:189:70
D0832,B,greedy1,am,0.6,92,3,0.5084,0.4829,0.3011,0.2924,0:64:189
D0832,B,greedy1,hm,0.6,92,3,0.5084,0.4829,0.3011,0.2924,0:64:189
D0832,B,greedy1,R2,0.6,92,3,0.5084,0.4829,0.3011,0.2924,0:64:189
D0846,A,greedy1,am,0,104,3,0.4475,0.4559,0.1692,0.1734,92:6:2
D0846,A,greedy1,hm,0,97,3,0.4597,0.4356,0.1875,0.1788,6:92:4
D0846,A,greedy1,R2,0,97,3,0.4597,0.4356,0.1875,0.1788,6:92:4
D0846,A,greedy1,am,0.1,103,3,0.4200,0.4297,0.1667,0.1713,18:6:10
D0846,A,greedy1,hm,0.1,97,3,0.4597,0.4356,0.1875,0.1788,6:92:4
D0846,A,greedy1,R2,0.1,97,3,0.4597,0.4356,0.1875,0.1788,6:92:4
D0846,A,greedy1,am,0.3,104,3,0.4475,0.4559,0.1692,0.1734,6:92:2
D0846,A,greedy1,hm,0.3,97,3,0.4597,0.4356,0.1875,0.1788,6:92:4
D0846,A,greedy1,R2,0.3,85,3,0.4307,0.3656,0.2134,0.1827,6:30:10
D0846,A,greedy1,am,0.4,88,2,0.4881,0.4179,0.2018,0.1734,6:92
D0846,A,greedy1,hm,0.4,98,3,0.4237,0.4122,0.1915,0.1888,6:30:77
D0846,A,greedy1,R2,0.4,66,2,0.4961,0.3247,0.2540,0.1671,6:30
D0846,A,greedy1,am,0.5,88,2,0.4881,0.4179,0.2018,0.1734,6:92
D0846,A,greedy1,hm,0.5,66,2,0.4961,0.3247,0.2540,0.1671,6:30
D0846,A,greedy1,R2,0.5,66,2,0.4961,0.3247,0.2540,0.1671,6:30
D0846,A,greedy1,am,0.6,101,3,0.4740,0.4654,0.1868,0.1863,6:58:13
D0846,A,greedy1,hm,0.6,66,2,0.4961,0.3247,0.2540,0.1671,6:30
D0846,A,greedy1,R2,0.6,66,2,0.4961,0.3247,0.2540,0.1671,6:30
D0830,A,greedy1,am,0,103,3,0.4525,0.4551,0.1490,0.1487,77:84:285
D0830,A,greedy1,hm,0,101,3,0.4526,0.4325,0.1649,0.1569,84:77:52
D0830,A,greedy1,R2,0,101,3,0.4526,0.4325,0.1649,0.1569,84:77:52
D0830,A,greedy1,am,0.1,103,3,0.4525,0.4551,0.1490,0.1487,77:84:285
D0830,A,greedy1,hm,0.1,101,3,0.4526,0.4325,0.1649,0.1569,84:77:52
D0830,A,greedy1,R2,0.1,101,3,0.4526,0.4325,0.1649,0.1569,84:77:52
D0830,A,greedy1,am,0.3,103,3,0.4525,0.4551,0.1490,0.1487,84:77:285
D0830,A,greedy1,hm,0.3,101,3,0.4526,0.4325,0.1649,0.1569,84:77:52
D0830,A,greedy1,R2,0.3,101,3,0.4526,0.4325,0.1649,0.1569,84:77:52
D0830,A,greedy1,am,0.4,104,4,0.4798,0.4778,0.1582,0.1562,84:77:279:11
D0830,A,greedy1,hm,0.4,101,3,0.4526,0.4325,0.1649,0.1569,84:77:52
D0830,A,greedy1,R2,0.4,101,3,0.4526,0.4325,0.1649,0.1569,84:77:52
D0830,A,greedy1,am,0.5,100,4,0.4868,0.4650,0.1676,0.1589,84:77:279:278
D0830,A,greedy1,hm,0.5,100,4,0.4868,0.4650,0.1676,0.1589,84:77:279:278
D0830,A,greedy1,R2,0.5,23,1,0.6932,0.1530,0.3571,0.0749,84
D0830,A,greedy1,am,0.6,100,4,0.4868,0.4650,0.1676,0.1589,84:77:279:278
D0830,A,greedy1,hm,0.6,23,1,0.6932,0.1530,0.3571,0.0749,84
D0830,A,greedy1,R2,0.6,23,1,0.6932,0.1530,0.3571,0.0749,84
D0842,B,greedy1,am,0,103,3,0.4975,0.4950,0.1757,0.1747,88:112:118
D0842,B,greedy1,hm,0,102,3,0.4874,0.4705,0.1964,0.1895,88:112:98
D0842,B,greedy1,R2,0,102,3,0.4874,0.4705,0.1964,0.1895,88:112:98
D0842,B,greedy1,am,0.1,101,4,0.5100,0.4975,0.1944,0.1894,88:112:81:131
D0842,B,greedy1,hm,0.1,99,4,0.5179,0.4951,0.1985,0.1894,88:112:81:9
D0842,B,greedy1,R2,0.1,104,4,0.4902,0.4876,0.2079,0.2066,88:100:98:87
D0842,B,greedy1,am,0.3,99,4,0.5179,0.4951,0.1985,0.1894,88:112:81:9
D0842,B,greedy1,hm,0.3,98,4,0.5000,0.4779,0.2216,0.2113,88:100:81:59
D0842,B,greedy1,R2,0.3,98,4,0.5000,0.4779,0.2216,0.2113,88:100:81:59
D0842,B,greedy1,am,0.4,91,3,0.5444,0.4780,0.2135,0.1870,88:112:81
D0842,B,greedy1,hm,0.4,98,4,0.5000,0.4779,0.2216,0.2113,88:100:81:59
D0842,B,greedy1,R2,0.4,98,4,0.5000,0.4779,0.2216,0.2113,88:100:81:59
D0842,B,greedy1,am,0.5,94,4,0.5457,0.4952,0.2147,0.1943,88:81:100:16
D0842,B,greedy1,hm,0.5,75,3,0.5767,0.4220,0.2534,0.1844,88:100:81
D0842,B,greedy1,R2,0.5,56,2,0.6027,0.3291,0.2955,0.1596,88:100
D0842,B,greedy1,am,0.6,44,2,0.7216,0.3098,0.3081,0.1304,88:81
D0842,B,greedy1,hm,0.6,25,1,0.7900,0.1926,0.4375,0.1032,88
D0842,B,greedy1,R2,0.6,25,1,0.7900,0.1926,0.4375,0.1032,88
D0832,A,greedy1,am,0,102,3,0.4731,0.4340,0.1467,0.1350,227:2:216
D0832,A,greedy1,hm,0,102,3,0.4474,0.4196,0.1516,0.1431,227:0:216
D0832,A,greedy1,R2,0,102,3,0.4474,0.4196,0.1516,0.1431,227:0:216
D0832,A,greedy1,am,0.1,102,3,0.4731,0.4340,0.1467,0.1350,227:2:216
D0832,A,greedy1,hm,0.1,102,3,0.4474,0.4196,0.1516,0.1431,227:0:216
D0832,A,greedy1,R2,0.1,102,3,0.4474,0.4196,0.1516,0.1431,227:0:216
D0832,A,greedy1,am,0.3,102,3,0.4731,0.4340,0.1467,0.1350,227:2:216
D0832,A,greedy1,hm,0.3,104,4,0.4562,0.4374,0.1510,0.1452,227:95:160:53
D0832,A,greedy1,R2,0.3,104,4,0.4201,0.4046,0.1589,0.1540,227:95:145:142
D0832,A,greedy1,am,0.4,102,3,0.4731,0.4340,0.1467,0.1350,227:2:216
D0832,A,greedy1,hm,0.4,104,4,0.4562,0.4374,0.1510,0.1452,227:95:160:53
D0832,A,greedy1,R2,0.4,104,4,0.4201,0.4046,0.1589,0.1540,227:95:145:142
D0832,A,greedy1,am,0.5,102,3,0.4731,0.4340,0.1467,0.1350,227:2:216
D0832,A,greedy1,hm,0.5,96,3,0.4803,0.4231,0.1591,0.1404,227:95:160
D0832,A,greedy1,R2,0.5,104,4,0.4201,0.4046,0.1589,0.1540,227:95:142:145
D0832,A,greedy1,am,0.6,96,3,0.4803,0.4231,0.1591,0.1404,227:160:95
D0832,A,greedy1,hm,0.6,96,3,0.4803,0.4231,0.1591,0.1404,227:95:160
D0832,A,greedy1,R2,0.6,102,5,0.4184,0.3945,0.1649,0.1558,227:95:142:155:28
D0846,B,greedy1,am,0,102,4,0.5375,0.5686,0.2525,0.2682,26:60:48:24
D0846,B,greedy1,hm,0,102,4,0.5375,0.5686,0.2525,0.2682,26:60:48:24
D0846,B,greedy1,R2,0,102,4,0.5375,0.5686,0.2525,0.2682,26:60:48:24
D0846,B,greedy1,am,0.1,102,4,0.5375,0.5686,0.2525,0.2682,26:60:48:24
D0846,B,greedy1,hm,0.1,102,4,0.5375,0.5686,0.2525,0.2682,26:60:48:24
D0846,B,greedy1,R2,0.1,93,4,0.5734,0.5567,0.2720,0.2660,22:60:48:24
D0846,B,greedy1,am,0.3,93,4,0.5734,0.5567,0.2720,0.2660,22:60:48:24
D0846,B,greedy1,hm,0.3,93,4,0.5734,0.5567,0.2720,0.2660,22:60:48:24
D0846,B,greedy1,R2,0.3,93,4,0.5734,0.5567,0.2720,0.2660,22:60:48:24
D0846,B,greedy1,am,0.4,93,4,0.5734,0.5567,0.2720,0.2660,22:60:48:24
D0846,B,greedy1,hm,0.4,93,4,0.5734,0.5567,0.2720,0.2660,22:60:48:24
D0846,B,greedy1,R2,0.4,93,4,0.5734,0.5567,0.2720,0.2660,22:60:48:24
D0846,B,greedy1,am,0.5,93,4,0.5734,0.5567,0.2692,0.2631,22:60:24:48
D0846,B,greedy1,hm,0.5,93,4,0.5734,0.5567,0.2720,0.2660,22:60:48:24
D0846,B,greedy1,R2,0.5,93,4,0.5734,0.5567,0.2720,0.2660,22:60:48:24
D0846,B,greedy1,am,0.6,93,4,0.5734,0.5567,0.2692,0.2631,22:60:24:48
D0846,B,greedy1,hm,0.6,93,4,0.5734,0.5567,0.2720,0.2660,22:60:48:24
D0846,B,greedy1,R2,0.6,93,4,0.5734,0.5567,0.2720,0.2660,22:60:48:24
D0843,A,greedy1,am,0,100,2,0.4431,0.4367,0.1700,0.1676,96:36
D0843,A,greedy1,hm,0,100,2,0.4431,0.4367,0.1700,0.1676,96:36
D0843,A,greedy1,R2,0,97,3,0.4382,0.3971,0.2283,0.2067,0:78:91
D0843,A,greedy1,am,0.1,100,2,0.4431,0.4367,0.1700,0.1676,96:36
D0843,A,greedy1,hm,0.1,103,4,0.4350,0.4243,0.2121,0.2073,0:96:139:110
D0843,A,greedy1,R2,0.1,97,3,0.4382,0.3971,0.2283,0.2067,0:78:91
D0843,A,greedy1,am,0.3,100,2,0.4431,0.4367,0.1700,0.1676,96:36
D0843,A,greedy1,hm,0.3,101,4,0.4896,0.4584,0.2184,0.2047,0:28:139:140
D0843,A,greedy1,R2,0.3,97,3,0.4382,0.3971,0.2283,0.2067,0:78:91
D0843,A,greedy1,am,0.4,99,4,0.4898,0.4683,0.2088,0.1999,0:28:139:5
D0843,A,greedy1,hm,0.4,91,4,0.5029,0.4220,0.2412,0.2025,0:28:139:110
D0843,A,greedy1,R2,0.4,103,5,0.4495,0.4342,0.2296,0.2223,0:78:139:110:138
D0843,A,greedy1,am,0.5,99,4,0.4898,0.4683,0.2088,0.1999,0:28:139:5
D0843,A,greedy1,hm,0.5,31,1,0.7155,0.2024,0.4643,0.1284,0
D0843,A,greedy1,R2,0.5,31,1,0.7155,0.2024,0.4643,0.1284,0
D0843,A,greedy1,am,0.6,83,3,0.5417,0.4122,0.2500,0.1901,0:28:139
D0843,A,greedy1,hm,0.6,31,1,0.7155,0.2024,0.4643,0.1284,0
D0843,A,greedy1,R2,0.6,31,1,0.7155,0.2024,0.4643,0.1284,0
D0836,A,greedy1,am,0,103,3,0.3889,0.4041,0.1531,0.1599,74:61:0
D0836,A,greedy1,hm,0,100,3,0.3840,0.3919,0.1589,0.1637,74:61:141
D0836,A,greedy1,R2,0,100,3,0.3840,0.3919,0.1589,0.1637,74:61:141
D0836,A,greedy1,am,0.1,103,3,0.3889,0.4041,0.1531,0.1599,74:61:0
D0836,A,greedy1,hm,0.1,100,3,0.3840,0.3919,0.1589,0.1637,74:61:141
D0836,A,greedy1,R2,0.1,103,4,0.3990,0.4155,0.1684,0.1770,74:61:7:20
D0836,A,greedy1,am,0.3,103,3,0.3889,0.4041,0.1531,0.1599,74:61:0
D0836,A,greedy1,hm,0.3,103,4,0.3990,0.4155,0.1684,0.1770,74:61:7:20
D0836,A,greedy1,R2,0.3,103,4,0.3990,0.4155,0.1684,0.1770,74:61:7:20
D0836,A,greedy1,am,0.4,103,4,0.3990,0.4155,0.1684,0.1770,74:61:7:20
D0836,A,greedy1,hm,0.4,103,4,0.3990,0.4155,0.1684,0.1770,74:61:7:20
D0836,A,greedy1,R2,0.4,103,4,0.3990,0.4155,0.1684,0.1770,74:61:7:20
D0836,A,greedy1,am,0.5,103,4,0.3990,0.4155,0.1684,0.1770,74:61:7:20
D0836,A,greedy1,hm,0.5,103,4,0.3990,0.4155,0.1684,0.1770,74:61:7:20
D0836,A,greedy1,R2,0.5,103,4,0.3990,0.4155,0.1684,0.1770,74:61:7:20
D0836,A,greedy1,am,0.6,103,4,0.3990,0.4155,0.1684,0.1770,74:61:7:20
D0836,A,greedy1,hm,0.6,88,3,0.4176,0.3729,0.1815,0.1628,74:61:7
D0836,A,greedy1,R2,0.6,88,3,0.4176,0.3729,0.1815,0.1628,74:61:7
D0835,A,greedy1,am,0,101,3,0.4056,0.3937,0.1598,0.1555,145:166:198
D0835,A,greedy1,hm,0,101,3,0.4056,0.3937,0.1598,0.1555,145:166:198
D0835,A,greedy1,R2,0,101,3,0.4056,0.3937,0.1598,0.1555,145:166:198
D0835,A,greedy1,am,0.1,101,3,0.4056,0.3937,0.1598,0.1555,145:166:198
D0835,A,greedy1,hm,0.1,101,3,0.4056,0.3937,0.1598,0.1555,145:166:198
D0835,A,greedy1,R2,0.1,101,3,0.4056,0.3937,0.1598,0.1555,145:166:198
D0835,A,greedy1,am,0.3,101,3,0.4056,0.3937,0.1598,0.1555,145:166:198
D0835,A,greedy1,hm,0.3,101,3,0.4056,0.3937,0.1598,0.1555,145:166:198
D0835,A,greedy1,R2,0.3,97,3,0.4096,0.3820,0.1640,0.1539,145:23:198
D0835,A,greedy1,am,0.4,101,3,0.4056,0.3937,0.1598,0.1555,145:166:198
D0835,A,greedy1,hm,0.4,97,3,0.4096,0.3820,0.1640,0.1539,145:23:198
D0835,A,greedy1,R2,0.4,97,3,0.4096,0.3820,0.1640,0.1539,145:23:198
D0835,A,greedy1,am,0.5,102,3,0.4056,0.3940,0.1598,0.1559,145:23:24
D0835,A,greedy1,hm,0.5,97,3,0.4096,0.3820,0.1640,0.1539,145:23:198
D0835,A,greedy1,R2,0.5,97,3,0.4096,0.3820,0.1640,0.1539,145:23:198
D0835,A,greedy1,am,0.6,97,3,0.4096,0.3820,0.1640,0.1539,145:23:198
D0835,A,greedy1,hm,0.6,97,3,0.4096,0.3820,0.1640,0.1539,145:23:198
D0835,A,greedy1,R2,0.6,97,3,0.4096,0.3820,0.1640,0.1539,145:23:198
D0839,A,greedy1,am,0,101,2,0.4115,0.3866,0.1211,0.1133,83:165
D0839,A,greedy1,hm,0,99,3,0.4415,0.4055,0.1532,0.1398,83:80:19
D0839,A,greedy1,R2,0,99,3,0.4415,0.4055,0.1532,0.1398,83:80:19
D0839,A,greedy1,am,0.1,101,2,0.4115,0.3866,0.1211,0.1133,83:165
D0839,A,greedy1,hm,0.1,99,3,0.4415,0.4055,0.1532,0.1398,83:80:19
D0839,A,greedy1,R2,0.1,99,3,0.4415,0.4055,0.1532,0.1398,83:80:19
D0839,A,greedy1,am,0.3,102,3,0.4275,0.4172,0.1313,0.1274,83:185:19
D0839,A,greedy1,hm,0.3,101,3,0.4316,0.4010,0.1569,0.1449,83:68:169
D0839,A,greedy1,R2,0.3,101,3,0.4316,0.4010,0.1569,0.1449,83:68:169
D0839,A,greedy1,am,0.4,99,3,0.4500,0.4179,0.1516,0.1400,83:68:197
D0839,A,greedy1,hm,0.4,101,3,0.4316,0.4010,0.1569,0.1449,83:68:169
D0839,A,greedy1,R2,0.4,101,3,0.4316,0.4010,0.1569,0.1449,83:68:169
D0839,A,greedy1,am,0.5,99,3,0.4500,0.4179,0.1516,0.1400,83:68:197
D0839,A,greedy1,hm,0.5,101,3,0.4316,0.4010,0.1569,0.1449,83:68:169
D0839,A,greedy1,R2,0.5,101,3,0.4316,0.4010,0.1569,0.1449,83:68:169
D0839,A,greedy1,am,0.6,99,3,0.4500,0.4179,0.1516,0.1400,83:68:197
D0839,A,greedy1,hm,0.6,94,3,0.4528,0.3983,0.1573,0.1377,83:68:19
D0839,A,greedy1,R2,0.6,101,3,0.4316,0.4010,0.1569,0.1449,83:68:169
D0837,A,greedy1,am,0,100,3,0.5237,0.5051,0.2340,0.2264,200:195:47
D0837,A,greedy1,hm,0,97,3,0.5161,0.4879,0.2473,0.2344,195:200:197
D0837,A,greedy1,R2,0,97,3,0.5161,0.4879,0.2473,0.2344,195:200:197
D0837,A,greedy1,am,0.1,100,3,0.5237,0.5051,0.2340,0.2264,200:195:47
D0837,A,greedy1,hm,0.1,97,3,0.5161,0.4879,0.2473,0.2344,195:200:197
D0837,A,greedy1,R2,0.1,97,3,0.5161,0.4879,0.2473,0.2344,195:200:197
D0837,A,greedy1,am,0.3,100,3,0.5237,0.5051,0.2340,0.2264,200:195:47
D0837,A,greedy1,hm,0.3,97,3,0.5161,0.4879,0.2473,0.2344,195:200:197
D0837,A,greedy1,R2,0.3,97,3,0.5161,0.4879,0.2473,0.2344,195:200:197
D0837,A,greedy1,am,0.4,100,3,0.5237,0.5051,0.2340,0.2264,200:195:47
D0837,A,greedy1,hm,0.4,97,3,0.5161,0.4879,0.2473,0.2344,195:200:197
D0837,A,greedy1,R2,0.4,97,3,0.5161,0.4879,0.2473,0.2344,195:200:197
D0837,A,greedy1,am,0.5,100,3,0.5237,0.5051,0.2340,0.2264,200:195:47
D0837,A,greedy1,hm,0.5,97,3,0.5161,0.4879,0.2473,0.2344,195:200:197
D0837,A,greedy1,R2,0.5,97,3,0.5161,0.4879,0.2473,0.2344,195:200:197
D0837,A,greedy1,am,0.6,97,3,0.5161,0.4879,0.2446,0.2319,200:195:197
D0837,A,greedy1,hm,0.6,97,3,0.5161,0.4879,0.2473,0.2344,195:200:197
D0837,A,greedy1,R2,0.6,97,3,0.5161,0.4879,0.2473,0.2344,195:200:197
D0843,B,greedy1,am,0,102,3,0.3929,0.3806,0.1340,0.1298,95:131:12
D0843,B,greedy1,hm,0,97,3,0.4677,0.4298,0.1848,0.1700,93:38:45
D0843,B,greedy1,R2,0,97,3,0.4677,0.4298,0.1848,0.1700,93:38:45
D0843,B,greedy1,am,0.1,102,3,0.3929,0.3806,0.1340,0.1298,95:131:12
D0843,B,greedy1,hm,0.1,97,3,0.4677,0.4298,0.1848,0.1700,93:38:45
D0843,B,greedy1,R2,0.1,97,3,0.4677,0.4298,0.1848,0.1700,93:38:45
D0843,B,greedy1,am,0.3,103,3,0.4550,0.4497,0.1667,0.1653,93:38:131
D0843,B,greedy1,hm,0.3,97,3,0.4677,0.4298,0.1848,0.1700,93:38:45
D0843,B,greedy1,R2,0.3,98,4,0.4536,0.4350,0.1901,0.1825,93:38:63:96
D0843,B,greedy1,am,0.4,103,3,0.4550,0.4497,0.1667,0.1653,93:38:131
D0843,B,greedy1,hm,0.4,102,5,0.4525,0.4474,0.1894,0.1876,93:38:63:36:118
D0843,B,greedy1,R2,0.4,98,4,0.4536,0.4350,0.1901,0.1825,93:38:63:96
D0843,B,greedy1,am,0.5,101,5,0.4700,0.4647,0.1793,0.1776,93:38:63:36:66
D0843,B,greedy1,hm,0.5,89,4,0.4858,0.4227,0.2011,0.1751,93:38:63:36
D0843,B,greedy1,R2,0.5,83,4,0.4543,0.3682,0.2068,0.1674,93:63:86:96
D0843,B,greedy1,am,0.6,89,4,0.4858,0.4227,0.2011,0.1751,93:38:36:63
D0843,B,greedy1,hm,0.6,89,4,0.4858,0.4227,0.2011,0.1751,93:63:38:36
D0843,B,greedy1,R2,0.6,63,3,0.4879,0.2991,0.2377,0.1451,93:63:86
D0847,A,greedy1,am,0,103,4,0.4387,0.4514,0.1460,0.1506,0:73:53:69
D0847,A,greedy1,hm,0,101,4,0.4770,0.4716,0.1804,0.1785,0:53:70:56
D0847,A,greedy1,R2,0,104,5,0.5150,0.5193,0.1995,0.2012,0:53:46:55:56
D0847,A,greedy1,am,0.1,101,4,0.4770,0.4716,0.1804,0.1785,0:53:70:56
D0847,A,greedy1,hm,0.1,104,5,0.5150,0.5193,0.1995,0.2012,0:53:46:55:56
D0847,A,greedy1,R2,0.1,103,5,0.5227,0.5218,0.2015,0.2012,0:53:46:45:56
D0847,A,greedy1,am,0.3,104,5,0.5150,0.5193,0.1995,0.2012,0:53:55:46:56
D0847,A,greedy1,hm,0.3,103,5,0.5227,0.5218,0.2015,0.2012,0:53:46:45:56
D0847,A,greedy1,R2,0.3,104,5,0.5150,0.5193,0.1995,0.2012,0:55:53:46:56
D0847,A,greedy1,am,0.4,104,5,0.5150,0.5193,0.1995,0.2012,0:53:55:46:56
D0847,A,greedy1,hm,0.4,103,5,0.5227,0.5218,0.2015,0.2012,0:53:46:45:56
D0847,A,greedy1,R2,0.4,104,5,0.5150,0.5193,0.1995,0.2012,0:55:53:46:56
D0847,A,greedy1,am,0.5,93,4,0.5478,0.4917,0.2131,0.1911,0:53:55:46
D0847,A,greedy1,hm,0.5,93,4,0.5478,0.4917,0.2131,0.1911,0:55:53:46
D0847,A,greedy1,R2,0.5,93,4,0.5478,0.4917,0.2131,0.1911,0:55:46:53
D0847,A,greedy1,am,0.6,93,4,0.5478,0.4917,0.2131,0.1911,0:53:55:46
D0847,A,greedy1,hm,0.6,93,4,0.5478,0.4917,0.2131,0.1911,0:55:53:46
D0847,A,greedy1,R2,0.6,93,4,0.5478,0.4917,0.2131,0.1911,0:55:46:53
D0836,B,greedy1,am,0,104,3,0.4126,0.4212,0.1863,0.1925,106:27:22
D0836,B,greedy1,hm,0,97,4,0.4842,0.4572,0.2314,0.2224,106:27:178:7
D0836,B,greedy1,R2,0,102,5,0.4725,0.4693,0.2298,0.2317,106:27:178:172:34
D0836,B,greedy1,am,0.1,104,4,0.4779,0.4843,0.1980,0.2029,106:27:26:187
D0836,B,greedy1,hm,0.1,102,5,0.4725,0.4693,0.2298,0.2317,106:27:178:172:34
D0836,B,greedy1,R2,0.1,102,5,0.4725,0.4693,0.2298,0.2317,106:27:178:172:34
D0836,B,greedy1,am,0.3,102,5,0.4876,0.4887,0.2150,0.2195,106:27:178:165:6
D0836,B,greedy1,hm,0.3,100,5,0.4924,0.4834,0.2270,0.2264,106:27:178:172:6
D0836,B,greedy1,R2,0.3,91,4,0.5000,0.4468,0.2472,0.2241,106:27:178:172
D0836,B,greedy1,am,0.4,100,5,0.4924,0.4834,0.2270,0.2264,106:27:178:172:6
D0836,B,greedy1,hm,0.4,91,4,0.5000,0.4468,0.2472,0.2241,106:27:178:172
D0836,B,greedy1,R2,0.4,91,4,0.5000,0.4468,0.2556,0.2317,106:178:27:172
D0836,B,greedy1,am,0.5,100,5,0.4924,0.4834,0.2270,0.2264,106:27:178:172:6
D0836,B,greedy1,hm,0.5,91,4,0.5000,0.4468,0.2556,0.2317,106:178:27:172
D0836,B,greedy1,R2,0.5,77,3,0.5197,0.3934,0.2800,0.2151,106:178:27
D0836,B,greedy1,am,0.6,91,4,0.5000,0.4468,0.2556,0.2317,106:178:27:172
D0836,B,greedy1,hm,0.6,77,3,0.5197,0.3934,0.2800,0.2151,106:178:27
D0836,B,greedy1,R2,0.6,77,3,0.5197,0.3934,0.2800,0.2151,106:178:27
D0805,A,greedy1,am,0,104,3,0.3971,0.4077,0.0866,0.0886,192:545:557
D0805,A,greedy1,hm,0,103,4,0.4225,0.4260,0.1540,0.1548,22:545:370:307
D0805,A,greedy1,R2,0,104,4,0.3864,0.3851,0.1709,0.1699,22:370:515:21
D0805,A,greedy1,am,0.1,104,3,0.3971,0.4077,0.0866,0.0886,192:545:557
D0805,A,greedy1,hm,0.1,97,4,0.4468,0.4235,0.1640,0.1548,22:370:545:131
D0805,A,greedy1,R2,0.1,104,4,0.3864,0.3851,0.1709,0.1699,22:370:515:21
D0805,A,greedy1,am,0.3,101,4,0.4444,0.4434,0.1505,0.1496,22:545:370:339
D0805,A,greedy1,hm,0.3,97,4,0.4468,0.4235,0.1640,0.1548,22:370:545:131
D0805,A,greedy1,R2,0.3,104,4,0.3864,0.3851,0.1709,0.1699,22:370:515:21
D0805,A,greedy1,am,0.4,101,4,0.4444,0.4434,0.1505,0.1496,22:545:370:339
D0805,A,greedy1,hm,0.4,104,4,0.3864,0.3851,0.1709,0.1699,22:370:515:21
D0805,A,greedy1,R2,0.4,103,4,0.4289,0.4107,0.1782,0.1701,22:370:21:337
D0805,A,greedy1,am,0.5,101,4,0.4444,0.4434,0.1505,0.1496,22:545:370:339
D0805,A,greedy1,hm,0.5,103,4,0.4289,0.4107,0.1782,0.1701,22:370:21:337
D0805,A,greedy1,R2,0.5,88,4,0.4107,0.3474,0.1867,0.1574,22:370:21:505
D0805,A,greedy1,am,0.6,101,4,0.4444,0.4434,0.1505,0.1496,22:370:545:339
D0805,A,greedy1,hm,0.6,103,4,0.4289,0.4107,0.1782,0.1701,22:370:21:337
D0805,A,greedy1,R2,0.6,88,4,0.4107,0.3474,0.1867,0.1574,22:370:21:505
D0840,B,greedy1,am,0,104,3,0.3275,0.3396,0.0909,0.0960,75:89:28
D0840,B,greedy1,hm,0,98,2,0.3091,0.2946,0.1005,0.0956,75:126
D0840,B,greedy1,R2,0,98,2,0.3091,0.2946,0.1005,0.0956,75:126
D0840,B,greedy1,am,0.1,104,3,0.3275,0.3396,0.0909,0.0960,75:89:28
D0840,B,greedy1,hm,0.1,98,2,0.3091,0.2946,0.1005,0.0956,75:126
D0840,B,greedy1,R2,0.1,98,2,0.3091,0.2946,0.1005,0.0956,75:126
D0840,B,greedy1,am,0.3,104,3,0.3275,0.3396,0.0909,0.0960,75:89:28
D0840,B,greedy1,hm,0.3,104,3,0.3275,0.3396,0.0909,0.0960,75:89:28
D0840,B,greedy1,R2,0.3,98,2,0.3091,0.2946,0.1005,0.0956,75:126
D0840,B,greedy1,am,0.4,102,3,0.3723,0.3617,0.1022,0.1004,89:126:148
D0840,B,greedy1,hm,0.4,104,3,0.3275,0.3396,0.0909,0.0960,75:89:28
D0840,B,greedy1,R2,0.4,102,3,0.3590,0.3496,0.1263,0.1228,86:126:94
D0840,B,greedy1,am,0.5,102,3,0.3723,0.3617,0.1022,0.1004,89:126:148
D0840,B,greedy1,hm,0.5,102,3,0.3590,0.3496,0.1263,0.1228,86:126:94
D0840,B,greedy1,R2,0.5,99,3,0.3804,0.3667,0.1264,0.1237,94:86:89
D0840,B,greedy1,am,0.6,99,3,0.3804,0.3667,0.1291,0.1266,89:94:86
D0840,B,greedy1,hm,0.6,99,3,0.3804,0.3667,0.1264,0.1237,94:86:89
D0840,B,greedy1,R2,0.6,99,3,0.3804,0.3667,0.1264,0.1237,94:86:89
D0830,B,greedy1,am,0,104,3,0.3969,0.3852,0.1354,0.1314,311:117:128
D0830,B,greedy1,hm,0,103,3,0.3814,0.3725,0.1328,0.1300,305:117:95
D0830,B,greedy1,R2,0,102,3,0.3802,0.3672,0.1342,0.1301,305:117:14
D0830,B,greedy1,am,0.1,104,3,0.3969,0.3852,0.1354,0.1314,311:117:128
D0830,B,greedy1,hm,0.1,103,4,0.4192,0.4176,0.1607,0.1606,315:117:17:89
D0830,B,greedy1,R2,0.1,103,4,0.4192,0.4176,0.1607,0.1606,315:117:17:89
D0830,B,greedy1,am,0.3,104,3,0.3969,0.3852,0.1354,0.1314,311:117:128
D0830,B,greedy1,hm,0.3,103,4,0.4192,0.4176,0.1607,0.1606,315:117:17:89
D0830,B,greedy1,R2,0.3,95,3,0.4203,0.3849,0.1722,0.1580,315:117:17
D0830,B,greedy1,am,0.4,103,4,0.4192,0.4176,0.1607,0.1606,315:117:17:89
D0830,B,greedy1,hm,0.4,103,4,0.4192,0.4176,0.1607,0.1606,315:117:17:89
D0830,B,greedy1,R2,0.4,95,3,0.4203,0.3849,0.1722,0.1580,315:117:17
D0830,B,greedy1,am,0.5,103,4,0.4192,0.4176,0.1607,0.1606,315:117:17:89
