group,set,method,scorer,r,cost,len,rouge1_P,rouge1_R,rouge2_P,rouge2_R,idxs
d30026,,greedy1,hm,0.8,66,3,0.4795,0.2900,0.1875,0.1128,288:21:61
d30026,,greedy1,R1,0.8,90,5,0.5084,0.4491,0.0994,0.0884,312:288:36:353:369
d30026,,greedy1,R2,0.8,66,3,0.4795,0.2900,0.1875,0.1128,288:21:61
d30055,,greedy1,am,0,104,3,0.4571,0.4023,0.1607,0.1421,26:2:3
d30055,,greedy1,hm,0,104,4,0.5400,0.4791,0.2247,0.1990,26:115:43:6
d30055,,greedy1,R1,0,103,3,0.4725,0.4197,0.1338,0.1200,26:90:23
d30055,,greedy1,R2,0,104,4,0.5400,0.4791,0.2247,0.1990,26:115:43:6
d30055,,greedy1,am,0.1,103,3,0.4653,0.4171,0.1650,0.1483,26:79:106
d30055,,greedy1,hm,0.1,104,4,0.5400,0.4791,0.2247,0.1990,26:115:43:6
d30055,,greedy1,R1,0.1,103,3,0.4725,0.4197,0.1338,0.1200,26:90:23
d30055,,greedy1,R2,0.1,104,4,0.5400,0.4791,0.2247,0.1990,26:115:43:6
d30055,,greedy1,am,0.2,104,4,0.5400,0.4791,0.2247,0.1990,26:115:43:6
d30055,,greedy1,hm,0.2,104,4,0.5400,0.4791,0.2247,0.1990,26:115:43:6
d30055,,greedy1,R1,0.2,99,3,0.4947,0.4176,0.1489,0.1264,26:90:3
d30055,,greedy1,R2,0.2,104,4,0.5400,0.4791,0.2247,0.1990,26:115:43:6
d30055,,greedy1,am,0.3,104,4,0.5400,0.4791,0.2247,0.1990,26:115:43:6
d30055,,greedy1,hm,0.3,104,4,0.5400,0.4791,0.2247,0.1990,26:115:43:6
d30055,,greedy1,R1,0.3,99,3,0.4947,0.4176,0.1489,0.1264,26:90:3
d30055,,greedy1,R2,0.3,104,4,0.5400,0.4791,0.2247,0.1990,26:115:43:6
d30055,,greedy1,am,0.4,104,4,0.5400,0.4791,0.2247,0.1990,26:115:43:6
d30055,,greedy1,hm,0.4,104,4,0.5400,0.4791,0.2247,0.1990,26:115:43:6
d30055,,greedy1,R1,0.4,97,3,0.5239,0.4368,0.1962,0.1641,26:142:115
d30055,,greedy1,R2,0.4,104,4,0.5400,0.4791,0.2247,0.1990,26:115:43:6
d30055,,greedy1,am,0.5,104,4,0.5400,0.4791,0.2247,0.1990,26:115:43:6
d30055,,greedy1,hm,0.5,104,4,0.5400,0.4791,0.2222,0.1967,26:115:6:43
d30055,,greedy1,R1,0.5,97,3,0.5239,0.4368,0.1962,0.1641,26:142:115
d30055,,greedy1,R2,0.5,104,4,0.5400,0.4791,0.2222,0.1967,26:115:6:43
d30055,,greedy1,am,0.6,104,4,0.5400,0.4791,0.2222,0.1967,26:115:6:43
d30055,,greedy1,hm,0.6,104,4,0.5400,0.4791,0.2222,0.1967,26:115:6:43
d30055,,greedy1,R1,0.6,104,5,0.5325,0.4735,0.1768,0.1583,26:142:6:140:48
d30055,,greedy1,R2,0.6,104,4,0.5400,0.4791,0.2222,0.1967,26:115:6:43
d30055,,greedy1,am,0.8,76,3,0.5633,0.3746,0.2399,0.1588,6:26:115
d30055,,greedy1,hm,0.8,76,3,0.5633,0.3746,0.2399,0.1588,26:6:115
d30055,,greedy1,R1,0.8,60,3,0.6059,0.3182,0.2284,0.1194,6:26:140
d30055,,greedy1,R2,0.8,76,3,0.5633,0.3746,0.2399,0.1588,26:115:6
d30056,,greedy1,am,0,104,4,0.4167,0.4038,0.0891,0.0865,111:92:93:71
d30056,,greedy1,hm,0,102,4,0.4167,0.3903,0.1301,0.1219,92:111:120:4
d30056,,greedy1,R1,0,102,3,0.3914,0.3680,0.0689,0.0647,111:93:108
d30056,,greedy1,R2,0,97,4,0.4263,0.3827,0.1410,0.1264,92:124:120:62
d30056,,greedy1,am,0.1,104,4,0.4167,0.4038,0.0891,0.0865,111:92:93:71
d30056,,greedy1,hm,0.1,97,4,0.4263,0.3827,0.1410,0.1264,92:124:120:62
d30056,,greedy1,R1,0.1,102,3,0.3914,0.3680,0.0689,0.0647,111:93:108
d30056,,greedy1,R2,0.1,97,4,0.4263,0.3827,0.1410,0.1264,92:124:120:62
d30056,,greedy1,am,0.2,103,4,0.4461,0.4318,0.0990,0.0959,92:93:126:1
d30056,,greedy1,hm,0.2,99,5,0.4639,0.4254,0.1562,0.1431,92:124:120:1:4
d30056,,greedy1,R1,0.2,102,3,0.3914,0.3680,0.0689,0.0647,111:93:108
d30056,,greedy1,R2,0.2,99,5,0.4639,0.4254,0.1562,0.1431,92:124:120:4:1
d30056,,greedy1,am,0.3,97,4,0.4453,0.4050,0.1395,0.1266,92:54:48:120
d30056,,greedy1,hm,0.3,99,5,0.4639,0.4254,0.1562,0.1431,92:124:120:1:4
d30056,,greedy1,R1,0.3,104,4,0.4102,0.4002,0.0858,0.0837,111:10:92:150
d30056,,greedy1,R2,0.3,99,5,0.4639,0.4254,0.1562,0.1431,92:124:120:4:1
d30056,,greedy1,am,0.4,100,5,0.5026,0.4613,0.1406,0.1287,92:124:51:1:48
d30056,,greedy1,hm,0.4,99,5,0.4639,0.4254,0.1562,0.1431,92:124:120:1:4
d30056,,greedy1,R1,0.4,103,4,0.4461,0.4318,0.0990,0.0959,92:93:126:1
d30056,,greedy1,R2,0.4,99,5,0.4639,0.4254,0.1562,0.1431,92:124:120:1:4
d30056,,greedy1,am,0.5,99,5,0.4871,0.4467,0.1536,0.1406,92:124:51:1:120
d30056,,greedy1,hm,0.5,99,5,0.4639,0.4254,0.1562,0.1431,92:124:1:120:4
d30056,,greedy1,R1,0.5,97,4,0.4761,0.4242,0.0968,0.0864,92:126:9:51
d30056,,greedy1,R2,0.5,99,5,0.4639,0.4254,0.1562,0.1431,92:124:1:120:4
d30056,,greedy1,am,0.6,99,6,0.5079,0.4560,0.1516,0.1359,92:124:51:1:14:68
d30056,,greedy1,hm,0.6,99,5,0.4639,0.4254,0.1562,0.1431,92:124:1:120:4
d30056,,greedy1,R1,0.6,100,5,0.5026,0.4613,0.1406,0.1287,92:124:51:1:48
d30056,,greedy1,R2,0.6,99,5,0.4639,0.4254,0.1562,0.1431,92:124:1:120:4
d30056,,greedy1,am,0.8,37,2,0.6014,0.2107,0.2222,0.0765,92:124
d30056,,greedy1,hm,0.8,37,2,0.6014,0.2107,0.2222,0.0765,92:124
d30056,,greedy1,R1,0.8,74,4,0.5521,0.3757,0.1690,0.1144,92:124:51:1
d30056,,greedy1,R2,0.8,37,2,0.6014,0.2107,0.2222,0.0765,92:124
d31026,,greedy1,am,0,100,2,0.4485,0.3787,0.1458,0.1223,294:397
d31026,,greedy1,hm,0,100,2,0.4485,0.3787,0.1458,0.1223,397:294
d31026,,greedy1,R1,0,100,2,0.4485,0.3787,0.1458,0.1223,294:397
d31026,,greedy1,R2,0,100,2,0.4485,0.3787,0.1458,0.1223,397:294
d31026,,greedy1,am,0.1,100,2,0.4485,0.3787,0.1458,0.1223,294:397
d31026,,greedy1,hm,0.1,100,2,0.4485,0.3787,0.1458,0.1223,397:294
d31026,,greedy1,R1,0.1,100,2,0.4485,0.3787,0.1458,0.1223,294:397
d31026,,greedy1,R2,0.1,100,2,0.4485,0.3787,0.1458,0.1223,397:294
d31026,,greedy1,am,0.2,100,2,0.4485,0.3787,0.1458,0.1223,294:397
d31026,,greedy1,hm,0.2,100,2,0.4485,0.3787,0.1458,0.1223,397:294
d31026,,greedy1,R1,0.2,100,2,0.4485,0.3787,0.1458,0.1223,294:397
d31026,,greedy1,R2,0.2,100,2,0.4485,0.3787,0.1458,0.1223,397:294
d31026,,greedy1,am,0.3,100,2,0.4485,0.3787,0.1458,0.1223,397:294
d31026,,greedy1,hm,0.3,100,2,0.4485,0.3787,0.1458,0.1223,397:294
d31026,,greedy1,R1,0.3,100,2,0.4485,0.3787,0.1458,0.1223,294:397
d31026,,greedy1,R2,0.3,100,2,0.4485,0.3787,0.1458,0.1223,397:294
d31026,,greedy1,am,0.4,100,2,0.4485,0.3787,0.1458,0.1223,397:294
d31026,,greedy1,hm,0.4,104,4,0.4559,0.4063,0.1634,0.1455,397:344:152:360
d31026,,greedy1,R1,0.4,100,2,0.4485,0.3787,0.1458,0.1223,294:397
d31026,,greedy1,R2,0.4,101,4,0.4554,0.4012,0.1650,0.1450,397:44:352:143
d31026,,greedy1,am,0.5,104,5,0.4639,0.4207,0.1553,0.1403,397:352:44:127:142
d31026,,greedy1,hm,0.5,104,4,0.4559,0.4063,0.1634,0.1455,397:344:152:360
d31026,,greedy1,R1,0.5,100,2,0.4485,0.3787,0.1458,0.1223,294:397
d31026,,greedy1,R2,0.5,101,4,0.4554,0.4012,0.1650,0.1450,397:44:352:143
d31026,,greedy1,am,0.6,83,3,0.5120,0.3705,0.1799,0.1295,397:352:44
d31026,,greedy1,hm,0.6,84,3,0.5030,0.3686,0.1747,0.1275,397:344:352
d31026,,greedy1,R1,0.6,91,4,0.4945,0.3926,0.1639,0.1295,397:352:44:142
d31026,,greedy1,R2,0.6,95,4,0.4711,0.3907,0.1702,0.1406,397:44:352:360
d31026,,greedy1,am,0.8,73,3,0.5274,0.3361,0.1875,0.1187,352:397:360
d31026,,greedy1,hm,0.8,73,3,0.5274,0.3361,0.1910,0.1210,397:360:352
d31026,,greedy1,R1,0.8,36,3,0.6528,0.2058,0.1929,0.0599,352:360:136
d31026,,greedy1,R2,0.8,83,3,0.5120,0.3705,0.1799,0.1295,44:397:352
d30011,,greedy1,am,0,103,3,0.3444,0.3315,0.0464,0.0446,15:94:119
d30011,,greedy1,hm,0,103,4,0.3900,0.3829,0.0909,0.0894,15:93:152:13
d30011,,greedy1,R1,0,103,3,0.3444,0.3315,0.0464,0.0446,94:15:119
d30011,,greedy1,R2,0,103,4,0.3900,0.3829,0.0909,0.0894,15:93:152:13
d30011,,greedy1,am,0.1,102,4,0.4167,0.4050,0.0867,0.0844,15:93:152:119
d30011,,greedy1,hm,0.1,103,4,0.3900,0.3829,0.0909,0.0894,15:93:152:13
d30011,,greedy1,R1,0.1,103,3,0.3444,0.3315,0.0464,0.0446,94:15:119
d30011,,greedy1,R2,0.1,103,4,0.3900,0.3829,0.0909,0.0894,15:93:152:13
d30011,,greedy1,am,0.2,102,4,0.4167,0.4050,0.0867,0.0844,15:93:152:119
d30011,,greedy1,hm,0.2,103,4,0.3900,0.3829,0.0909,0.0894,15:93:152:13
d30011,,greedy1,R1,0.2,104,3,0.3622,0.3483,0.0412,0.0396,94:86:143
d30011,,greedy1,R2,0.2,103,4,0.3900,0.3829,0.0909,0.0894,15:93:152:13
d30011,,greedy1,am,0.3,102,4,0.4167,0.4050,0.0867,0.0844,93:15:152:119
d30011,,greedy1,hm,0.3,103,4,0.3900,0.3829,0.0909,0.0894,15:93:152:13
d30011,,greedy1,R1,0.3,101,3,0.4021,0.3827,0.0625,0.0594,94:152:93
d30011,,greedy1,R2,0.3,103,4,0.3900,0.3829,0.0909,0.0894,15:93:152:13
d30011,,greedy1,am,0.4,99,4,0.4375,0.4123,0.1026,0.0967,93:152:147:3
d30011,,greedy1,hm,0.4,103,4,0.3900,0.3829,0.0909,0.0894,15:93:152:13
d30011,,greedy1,R1,0.4,101,5,0.4369,0.4247,0.0587,0.0570,93:152:4:190:32
d30011,,greedy1,R2,0.4,104,5,0.3936,0.3904,0.1000,0.0992,153:152:143:147:154
d30011,,greedy1,am,0.5,99,4,0.4375,0.4123,0.1026,0.0967,93:3:152:147
d30011,,greedy1,hm,0.5,99,4,0.4375,0.4123,0.1026,0.0967,3:93:152:147
d30011,,greedy1,R1,0.5,101,5,0.4369,0.4247,0.0587,0.0570,93:152:4:190:32
d30011,,greedy1,R2,0.5,104,5,0.3936,0.3904,0.1000,0.0992,153:152:143:147:154
d30011,,greedy1,am,0.6,99,4,0.4375,0.4123,0.1026,0.0967,93:3:152:147
d30011,,greedy1,hm,0.6,98,4,0.4098,0.3904,0.0964,0.0918,153:152:93:147
d30011,,greedy1,R1,0.6,96,5,0.4543,0.4147,0.0842,0.0769,93:3:152:4:192
d30011,,greedy1,R2,0.6,104,5,0.3936,0.3904,0.1000,0.0992,153:143:152:147:154
d30011,,greedy1,am,0.8,41,2,0.5897,0.2259,0.1316,0.0498,93:3
d30011,,greedy1,hm,0.8,62,3,0.4492,0.2603,0.1164,0.0671,153:143:152
d30011,,greedy1,R1,0.8,30,2,0.6083,0.1792,0.0948,0.0273,93:119
d30011,,greedy1,R2,0.8,34,2,0.4531,0.1425,0.1371,0.0424,153:143
d30033,,greedy1,am,0,101,3,0.4368,0.3848,0.1383,0.1211,57:38:91
d30033,,greedy1,hm,0,98,3,0.4122,0.3594,0.1371,0.1186,193:57:91
d30033,,greedy1,R1,0,101,3,0.4368,0.3848,0.1383,0.1211,57:38:91
d30033,,greedy1,R2,0,103,4,0.4245,0.3781,0.1474,0.1301,193:184:38:96
d30033,,greedy1,am,0.1,101,3,0.4368,0.3848,0.1356,0.1188,38:57:91
d30033,,greedy1,hm,0.1,103,4,0.4245,0.3781,0.1474,0.1301,193:184:38:96
d30033,,greedy1,R1,0.1,101,3,0.4368,0.3848,0.1383,0.1211,57:38:91
d30033,,greedy1,R2,0.1,103,4,0.4245,0.3781,0.1474,0.1301,193:184:38:96
d30033,,greedy1,am,0.2,101,3,0.4368,0.3848,0.1356,0.1188,38:57:91
d30033,,greedy1,hm,0.2,103,4,0.4245,0.3781,0.1474,0.1301,193:184:38:96
d30033,,greedy1,R1,0.2,101,3,0.4368,0.3848,0.1383,0.1211,57:38:91
d30033,,greedy1,R2,0.2,103,4,0.4245,0.3781,0.1474,0.1301,193:184:38:96
d30033,,greedy1,am,0.3,100,3,0.4553,0.4006,0.1250,0.1091,38:58:184
d30033,,greedy1,hm,0.3,98,5,0.4415,0.3847,0.1640,0.1415,193:184:91:39:90
d30033,,greedy1,R1,0.3,100,3,0.4553,0.4006,0.1250,0.1091,38:58:184
d30033,,greedy1,R2,0.3,98,5,0.4415,0.3847,0.1640,0.1415,193:184:91:39:90
d30033,,greedy1,am,0.4,100,3,0.4553,0.4006,0.1250,0.1091,38:58:184
d30033,,greedy1,hm,0.4,98,5,0.4415,0.3847,0.1640,0.1415,193:184:91:39:90
d30033,,greedy1,R1,0.4,100,3,0.4553,0.4006,0.1250,0.1091,38:58:184
d30033,,greedy1,R2,0.4,98,5,0.4415,0.3847,0.1640,0.1415,193:184:91:39:90
d30033,,greedy1,am,0.5,97,4,0.4674,0.3989,0.1291,0.1098,38:58:91:96
d30033,,greedy1,hm,0.5,98,5,0.4415,0.3847,0.1640,0.1415,193:184:91:39:90
d30033,,greedy1,R1,0.5,100,3,0.4553,0.4006,0.1250,0.1091,38:58:184
d30033,,greedy1,R2,0.5,98,5,0.4415,0.3847,0.1640,0.1415,193:184:91:39:90
d30033,,greedy1,am,0.6,85,4,0.5032,0.3681,0.1699,0.1229,38:91:184:96
d30033,,greedy1,hm,0.6,89,4,0.4647,0.3664,0.1726,0.1346,193:184:91:39
d30033,,greedy1,R1,0.6,99,4,0.4704,0.4060,0.1223,0.1051,38:58:91:116
d30033,,greedy1,R2,0.6,97,5,0.4677,0.4025,0.1712,0.1459,91:184:190:90:39
d30033,,greedy1,am,0.8,64,4,0.5403,0.3101,0.1762,0.0997,91:184:39:96
d30033,,greedy1,hm,0.8,41,2,0.5641,0.2031,0.2171,0.0761,91:184
d30033,,greedy1,R1,0.8,59,3,0.5602,0.2806,0.1792,0.0886,38:91:96
d30033,,greedy1,R2,0.8,24,2,0.5543,0.1177,0.2500,0.0512,91:90
d30044,,greedy1,am,0,99,3,0.4624,0.4115,0.1440,0.1293,81:93:51
d30044,,greedy1,hm,0,99,3,0.4388,0.3942,0.1452,0.1314,81:93:80
d30044,,greedy1,R1,0,104,3,0.4116,0.3900,0.0765,0.0733,144:93:14
d30044,,greedy1,R2,0,104,4,0.4500,0.4296,0.1641,0.1567,81:80:94:138
d30044,,greedy1,am,0.1,99,3,0.4624,0.4115,0.1440,0.1293,81:93:51
d30044,,greedy1,hm,0.1,104,4,0.4500,0.4296,0.1641,0.1567,81:80:94:138
d30044,,greedy1,R1,0.1,103,4,0.4600,0.4385,0.0657,0.0618,143:1:129:43
d30044,,greedy1,R2,0.1,104,4,0.4500,0.4296,0.1641,0.1567,81:80:94:138
d30044,,greedy1,am,0.2,99,3,0.4624,0.4115,0.1440,0.1293,81:93:51
d30044,,greedy1,hm,0.2,104,4,0.4500,0.4296,0.1641,0.1567,81:80:94:138
d30044,,greedy1,R1,0.2,103,4,0.4600,0.4385,0.0657,0.0618,143:1:129:43
d30044,,greedy1,R2,0.2,104,4,0.4500,0.4296,0.1641,0.1567,81:80:94:138
d30044,,greedy1,am,0.3,99,3,0.4624,0.4115,0.1440,0.1293,81:93:51
d30044,,greedy1,hm,0.3,104,4,0.4500,0.4296,0.1641,0.1567,81:80:94:138
d30044,,greedy1,R1,0.3,103,4,0.4600,0.4385,0.0657,0.0618,143:1:129:43
d30044,,greedy1,R2,0.3,104,4,0.4500,0.4296,0.1641,0.1567,81:80:94:138
d30044,,greedy1,am,0.4,102,4,0.5266,0.4744,0.1613,0.1467,81:41:51:20
d30044,,greedy1,hm,0.4,104,4,0.4500,0.4296,0.1641,0.1567,81:80:94:138
d30044,,greedy1,R1,0.4,103,4,0.4872,0.4546,0.1186,0.1100,143:129:81:98
d30044,,greedy1,R2,0.4,104,4,0.4500,0.4296,0.1641,0.1567,81:80:94:138
d30044,,greedy1,am,0.5,102,4,0.5266,0.4744,0.1613,0.1467,81:41:51:20
d30044,,greedy1,hm,0.5,104,4,0.4500,0.4296,0.1641,0.1567,81:80:94:138
d30044,,greedy1,R1,0.5,98,4,0.5323,0.4734,0.1141,0.1017,81:41:129:14
d30044,,greedy1,R2,0.5,104,4,0.4500,0.4296,0.1641,0.1567,81:80:138:94
d30044,,greedy1,am,0.6,102,5,0.5260,0.4819,0.1500,0.1388,81:41:58:48:142
d30044,,greedy1,hm,0.6,104,5,0.4747,0.4478,0.1735,0.1640,81:138:98:80:58
d30044,,greedy1,R1,0.6,98,4,0.5323,0.4734,0.1141,0.1017,41:81:129:14
d30044,,greedy1,R2,0.6,104,5,0.4747,0.4478,0.1760,0.1665,81:138:80:98:58
d30044,,greedy1,am,0.8,47,2,0.6786,0.2723,0.1951,0.0778,81:41
d30044,,greedy1,hm,0.8,53,3,0.6020,0.2807,0.2135,0.0985,81:138:98
d30044,,greedy1,R1,0.8,46,3,0.6444,0.2772,0.0966,0.0416,41:141:142
d30044,,greedy1,R2,0.8,40,2,0.6181,0.2126,0.2357,0.0792,81:138
d30022,,greedy1,am,0,104,3,0.4091,0.3822,0.0995,0.0934,123:144:139
d30022,,greedy1,hm,0,101,3,0.3737,0.3350,0.1303,0.1168,123:0:70
d30022,,greedy1,R1,0,104,3,0.4091,0.3822,0.0995,0.0934,144:123:139
d30022,,greedy1,R2,0,101,3,0.3737,0.3350,0.1303,0.1168,123:0:70
d30022,,greedy1,am,0.1,104,3,0.4091,0.3822,0.0995,0.0934,123:144:139
d30022,,greedy1,hm,0.1,101,3,0.3737,0.3350,0.1303,0.1168,123:0:70
d30022,,greedy1,R1,0.1,104,3,0.4250,0.4006,0.0909,0.0865,144:23:145
d30022,,greedy1,R2,0.1,101,3,0.3737,0.3350,0.1303,0.1168,123:0:70
d30022,,greedy1,am,0.2,104,3,0.4091,0.3822,0.0995,0.0934,123:144:139
d30022,,greedy1,hm,0.2,101,3,0.3737,0.3350,0.1303,0.1168,123:0:70
d30022,,greedy1,R1,0.2,104,3,0.4250,0.4006,0.0909,0.0865,144:23:145
d30022,,greedy1,R2,0.2,101,3,0.3737,0.3350,0.1303,0.1168,123:0:70
d30022,,greedy1,am,0.3,104,3,0.4091,0.3822,0.0995,0.0934,123:144:139
d30022,,greedy1,hm,0.3,101,3,0.3737,0.3350,0.1303,0.1168,123:0:70
d30022,,greedy1,R1,0.3,104,3,0.4250,0.4006,0.0909,0.0865,144:23:145
d30022,,greedy1,R2,0.3,101,3,0.3737,0.3350,0.1303,0.1168,123:0:70
d30022,,greedy1,am,0.4,103,3,0.4015,0.3752,0.0995,0.0947,123:23:167
d30022,,greedy1,hm,0.4,104,4,0.3897,0.3755,0.1213,0.1173,123:0:7:206
d30022,,greedy1,R1,0.4,104,3,0.4091,0.3822,0.0995,0.0934,123:144:139
d30022,,greedy1,R2,0.4,101,3,0.3737,0.3350,0.1303,0.1168,123:0:70
d30022,,greedy1,am,0.5,100,3,0.4079,0.3661,0.1064,0.0969,123:23:109
d30022,,greedy1,hm,0.5,104,4,0.3897,0.3755,0.1213,0.1173,123:0:7:206
d30022,,greedy1,R1,0.5,104,3,0.4250,0.4006,0.0909,0.0865,23:144:145
d30022,,greedy1,R2,0.5,101,3,0.3737,0.3350,0.1303,0.1168,123:0:70
d30022,,greedy1,am,0.6,100,4,0.4005,0.3708,0.1160,0.1082,123:7:1:206
d30022,,greedy1,hm,0.6,104,4,0.3897,0.3755,0.1213,0.1173,123:0:7:206
d30022,,greedy1,R1,0.6,99,3,0.4323,0.3908,0.0842,0.0769,23:144:39
d30022,,greedy1,R2,0.6,101,3,0.3737,0.3350,0.1303,0.1168,123:0:70
d30022,,greedy1,am,0.8,37,2,0.5878,0.2048,0.1528,0.0525,139:84
d30022,,greedy1,hm,0.8,49,2,0.5278,0.2229,0.1761,0.0735,139:42
d30022,,greedy1,R1,0.8,19,2,0.6500,0.1224,0.1447,0.0260,139:206
d30022,,greedy1,R2,0.8,70,2,0.4318,0.2675,0.1615,0.0989,0:42
d30015,,greedy1,am,0,100,3,0.4413,0.4049,0.1340,0.1215,231:269:137
d30015,,greedy1,hm,0,102,3,0.4419,0.4104,0.1378,0.1265,231:193:1
d30015,,greedy1,R1,0,100,3,0.4005,0.3692,0.0593,0.0545,155:36:170
d30015,,greedy1,R2,0,102,3,0.4419,0.4104,0.1378,0.1265,231:193:1
d30015,,greedy1,am,0.1,100,3,0.4413,0.4049,0.1340,0.1215,231:269:137
d30015,,greedy1,hm,0.1,96,3,0.4574,0.4035,0.1452,0.1265,231:193:137
d30015,,greedy1,R1,0.1,100,3,0.4005,0.3692,0.0593,0.0545,155:36:170
d30015,,greedy1,R2,0.1,96,3,0.4574,0.4035,0.1452,0.1265,231:137:193
d30015,,greedy1,am,0.2,100,3,0.4413,0.4049,0.1340,0.1215,231:269:137
d30015,,greedy1,hm,0.2,96,3,0.4574,0.4035,0.1452,0.1265,231:193:137
d30015,,greedy1,R1,0.2,103,3,0.4461,0.4267,0.1015,0.0965,231:269:196
d30015,,greedy1,R2,0.2,96,3,0.4574,0.4035,0.1452,0.1265,231:137:193
d30015,,greedy1,am,0.3,96,3,0.4574,0.4035,0.1452,0.1265,231:193:137
d30015,,greedy1,hm,0.3,96,3,0.4574,0.4035,0.1452,0.1265,231:193:137
d30015,,greedy1,R1,0.3,103,3,0.4461,0.4267,0.1015,0.0965,231:269:196
d30015,,greedy1,R2,0.3,96,3,0.4574,0.4035,0.1452,0.1265,231:137:193
d30015,,greedy1,am,0.4,96,3,0.4574,0.4035,0.1452,0.1265,231:193:137
d30015,,greedy1,hm,0.4,96,3,0.4574,0.4035,0.1452,0.1265,231:137:193
d30015,,greedy1,R1,0.4,103,3,0.4461,0.4267,0.1015,0.0965,231:269:196
d30015,,greedy1,R2,0.4,96,3,0.4574,0.4035,0.1452,0.1265,231:137:193
d30015,,greedy1,am,0.5,96,3,0.4574,0.4035,0.1452,0.1265,231:193:137
d30015,,greedy1,hm,0.5,96,3,0.4574,0.4035,0.1452,0.1265,231:137:193
d30015,,greedy1,R1,0.5,99,3,0.4515,0.4158,0.1082,0.0993,231:193:196
d30015,,greedy1,R2,0.5,99,5,0.4571,0.4250,0.1582,0.1452,117:137:193:170:123
d30015,,greedy1,am,0.6,96,3,0.4574,0.4035,0.1452,0.1265,231:193:137
d30015,,greedy1,hm,0.6,96,3,0.4574,0.4035,0.1452,0.1265,231:137:193
d30015,,greedy1,R1,0.6,96,4,0.4688,0.4244,0.1237,0.1117,231:193:170:146
d30015,,greedy1,R2,0.6,99,5,0.4571,0.4250,0.1582,0.1452,117:137:193:170:123
d30015,,greedy1,am,0.8,80,3,0.4938,0.3719,0.1361,0.1019,231:170:193
d30015,,greedy1,hm,0.8,99,5,0.4571,0.4250,0.1582,0.1452,117:137:193:170:123
d30015,,greedy1,R1,0.8,55,3,0.5223,0.2757,0.1273,0.0667,231:170:9
d30015,,greedy1,R2,0.8,90,4,0.4472,0.3782,0.1629,0.1359,117:137:170:193
d30007,,greedy1,am,0,102,3,0.4495,0.4053,0.1532,0.1367,74:85:91
d30007,,greedy1,hm,0,104,4,0.4362,0.4101,0.1649,0.1535,74:85:76:11
d30007,,greedy1,R1,0,103,3,0.4505,0.4150,0.1158,0.1053,3:85:98
d30007,,greedy1,R2,0,104,4,0.4362,0.4101,0.1649,0.1535,74:85:76:11
d30007,,greedy1,am,0.1,102,3,0.4495,0.4053,0.1532,0.1367,74:85:91
d30007,,greedy1,hm,0.1,104,4,0.4362,0.4101,0.1649,0.1535,74:85:76:11
d30007,,greedy1,R1,0.1,103,3,0.4505,0.4150,0.1158,0.1053,3:85:98
d30007,,greedy1,R2,0.1,103,4,0.4311,0.4053,0.1649,0.1535,90:85:76:11
d30007,,greedy1,am,0.2,104,4,0.4362,0.4101,0.1649,0.1535,74:85:76:11
d30007,,greedy1,hm,0.2,104,4,0.4362,0.4101,0.1649,0.1535,74:85:76:11
d30007,,greedy1,R1,0.2,103,3,0.4505,0.4150,0.1158,0.1053,3:85:98
d30007,,greedy1,R2,0.2,103,4,0.4311,0.4053,0.1649,0.1535,90:85:76:11
d30007,,greedy1,am,0.3,104,4,0.4362,0.4101,0.1649,0.1535,74:85:76:11
d30007,,greedy1,hm,0.3,104,4,0.4362,0.4101,0.1649,0.1535,74:85:76:11
d30007,,greedy1,R1,0.3,104,4,0.4665,0.4335,0.1432,0.1317,85:74:98:112
d30007,,greedy1,R2,0.3,103,4,0.4311,0.4053,0.1649,0.1535,90:85:76:11
d30007,,greedy1,am,0.4,98,4,0.4704,0.4198,0.1793,0.1583,74:85:79:69
d30007,,greedy1,hm,0.4,104,4,0.4362,0.4101,0.1649,0.1535,74:85:76:11
d30007,,greedy1,R1,0.4,104,4,0.4665,0.4335,0.1432,0.1317,85:74:98:112
d30007,,greedy1,R2,0.4,103,4,0.4311,0.4053,0.1649,0.1535,90:85:76:11
d30007,,greedy1,am,0.5,98,4,0.4704,0.4198,0.1793,0.1583,74:85:79:69
d30007,,greedy1,hm,0.5,98,4,0.4704,0.4198,0.1793,0.1583,74:85:79:69
d30007,,greedy1,R1,0.5,104,4,0.4665,0.4335,0.1432,0.1317,85:74:98:112
d30007,,greedy1,R2,0.5,97,4,0.4489,0.4007,0.1793,0.1583,90:85:79:69
d30007,,greedy1,am,0.6,98,4,0.4704,0.4198,0.1793,0.1583,74:85:79:69
d30007,,greedy1,hm,0.6,98,4,0.4704,0.4198,0.1793,0.1583,74:85:79:69
d30007,,greedy1,R1,0.6,93,4,0.5057,0.4276,0.1408,0.1177,85:98:43:79
d30007,,greedy1,R2,0.6,97,4,0.4489,0.4007,0.1793,0.1583,90:85:79:69
d30007,,greedy1,am,0.8,82,3,0.5065,0.3745,0.1875,0.1369,74:85:79
d30007,,greedy1,hm,0.8,82,3,0.5065,0.3745,0.1875,0.1369,74:79:85
d30007,,greedy1,R1,0.8,78,3,0.5377,0.3767,0.1389,0.0958,85:43:98
d30007,,greedy1,R2,0.8,51,2,0.4337,0.2033,0.2083,0.0957,90:69
d30028,,greedy1,am,0,103,4,0.4455,0.4320,0.1425,0.1369,51:161:0:162
d30028,,greedy1,hm,0,99,4,0.5000,0.4656,0.1771,0.1635,51:0:164:75
