position,doc_sents,sent_id,group,set,doc_id,num_words,R1.R,R1.P,R2.R,R2.P,nouns,prpns,target,nf,lexrank,tfisf,btfisf,scores
18,43,18,D0902,B,NYT_ENG_20050317.0232,18,0.06028,0.375,0.01545,0.1,3,4,0,(),1.49138,-0.280081,-0.0375787,1.09212
19,43,19,D0902,B,NYT_ENG_20050317.0232,14,0.0431,0.3036,0.0025,0.01923,2,0,0,(),0.410837,-1.14423,-1.11959,0.970673
21,43,21,D0902,B,NYT_ENG_20050317.0232,24,0.08105,0.3478,0.01049,0.04545,5,0,0,(),0.832673,-0.581106,-0.217825,0.982183
22,43,22,D0902,B,NYT_ENG_20050317.0232,19,0.09706,0.5,0.03933,0.2083,2,2,1,(),1.38364,-0.947824,-1.14584,1.03471
23,43,23,D0902,B,NYT_ENG_20050317.0232,8,0.01776,0.2188,0,0,1,1,0,(),0.978377,-1.31594,-1.15056,1.04897
24,43,24,D0902,B,NYT_ENG_20050317.0232,10,0.04882,0.475,0.005495,0.05556,1,0,0,(),0.841155,-1.54413,-1.49503,1.01493
26,43,26,D0902,B,NYT_ENG_20050317.0232,15,0.01801,0.1346,0.0025,0.02083,2,1,0,(),1.2991,-1.04502,-0.645325,1.07215
27,43,27,D0902,B,NYT_ENG_20050317.0232,17,0.0662,0.3824,0.01045,0.0625,3,0,0,(),1.14539,-1.09822,-0.98413,1.01548
28,43,28,D0902,B,NYT_ENG_20050317.0232,17,0.04475,0.2647,0,0,5,1,0,(),1.3741,-0.952095,-0.641268,1.06492
29,43,29,D0902,B,NYT_ENG_20050317.0232,13,0.04499,0.3462,0,0,2,0,0,(),0.723269,-1.07865,-0.911274,1.0041
30,43,30,D0902,B,NYT_ENG_20050317.0232,16,0.05048,0.3125,0.01015,0.06667,6,0,0,(),0.750323,-0.929405,-0.988163,1.00096
31,43,31,D0902,B,NYT_ENG_20050317.0232,28,0.09086,0.3214,0,0,10,0,0,(),1.15383,0.386203,0.131849,0.979631
32,43,32,D0902,B,NYT_ENG_20050317.0232,18,0.05591,0.3056,0,0,6,1,0,(),0.808747,-0.451824,-0.559153,0.987485
33,43,33,D0902,B,NYT_ENG_20050317.0232,34,0.121,0.3636,0.007945,0.02344,10,1,0,(),1.52295,0.139508,0.294198,1.00528
34,43,34,D0902,B,NYT_ENG_20050317.0232,33,0.08076,0.2581,0.007995,0.025,6,0,0,(),0.969627,0.226744,-0.0453413,0.932587
35,43,35,D0902,B,NYT_ENG_20050317.0232,20,0.05023,0.25,0,0,6,0,0,(),0.848302,-0.224964,-0.240172,1.0036
36,43,36,D0902,B,NYT_ENG_20050317.0232,12,0.04038,0.3333,0,0,3,1,0,(),0.864547,-1.15704,-1.05751,1.01222
37,43,37,D0902,B,NYT_ENG_20050317.0232,10,0.0281,0.275,0,0,2,1,0,(),1.04727,-1.08139,-0.72421,1.06999
38,43,38,D0902,B,NYT_ENG_20050317.0232,14,0.0382,0.3125,0,0,1,0,0,(),0.156715,-1.25784,-1.17515,0.941161
39,43,39,D0902,B,NYT_ENG_20050317.0232,22,0.07285,0.3295,0,0,2,4,0,(),1.00761,-0.443459,-0.477413,0.998983
40,43,40,D0902,B,NYT_ENG_20050317.0232,27,0.09304,0.3426,0.0025,0.009615,9,0,0,(),0.55843,0.403605,0.298841,0.939313
41,43,41,D0902,B,NYT_ENG_20050317.0232,31,0.07838,0.2672,0.01025,0.03571,3,1,0,(),1.03547,-0.478806,-0.489412,0.953298
42,43,42,D0902,B,NYT_ENG_20050317.0232,16,0.04776,0.2969,0,0,1,0,0,(),0.369421,-1.31454,-1.36059,0.938193
0,54,43,D0902,B,LTW_ENG_20050327.0023,30,0.1631,0.5603,0.0576,0.2054,9,0,1,(),2.96005,0.685674,2.95613,1.36069
1,54,44,D0902,B,LTW_ENG_20050327.0023,47,0.1539,0.3315,0.02515,0.05556,13,0,0,(),1.4114,1.97282,1.40334,1.00466
2,54,45,D0902,B,LTW_ENG_20050327.0023,34,0.101,0.303,0,0,6,2,0,(),0.851065,0.706843,0.162164,0.977806
3,54,46,D0902,B,LTW_ENG_20050327.0023,37,0.1157,0.3382,0.005198,0.01515,2,12,0,(),0.92658,0.616406,0.148138,0.945377
4,54,47,D0902,B,LTW_ENG_20050327.0023,41,0.1585,0.3841,0.02555,0.0625,7,0,0,(),1.34739,0.801693,0.769158,0.959984
6,54,49,D0902,B,LTW_ENG_20050327.0023,45,0.1029,0.244,0.0025,0.006098,13,0,0,(),1.09852,2.2019,2.0946,0.952529
7,54,50,D0902,B,LTW_ENG_20050327.0023,53,0.1714,0.3333,0.0254,0.05,11,7,0,(),1.84013,1.97834,1.90313,0.985232
8,54,51,D0902,B,LTW_ENG_20050327.0023,26,0.07576,0.3,0.005198,0.02083,7,0,0,(),1.32755,0.049504,0.331716,1.0328
9,54,52,D0902,B,LTW_ENG_20050327.0023,20,0.05543,0.2895,0,0,2,2,0,(),0.540343,-0.573115,-0.550109,0.988501
10,54,53,D0902,B,LTW_ENG_20050327.0023,23,0.1029,0.4457,0.04255,0.1932,7,2,0,(),2.49267,0.159884,0.780613,1.17605
11,54,54,D0902,B,LTW_ENG_20050327.0023,26,0.03577,0.1522,0.002747,0.01136,2,1,0,(),0.700411,-0.274686,-0.256042,0.974805
12,54,55,D0902,B,LTW_ENG_20050327.0023,39,0.08901,0.2303,0.0025,0.006757,2,0,0,(),1.03571,-0.669548,-0.863981,0.903105
13,54,56,D0902,B,LTW_ENG_20050327.0023,15,0.06033,0.4286,0,0,6,0,0,(),1.09542,-0.559669,-0.359059,1.0671
14,54,57,D0902,B,LTW_ENG_20050327.0023,33,0.108,0.3359,0.01265,0.04032,9,1,0,(),0.762521,0.517928,0.483781,0.946124
15,54,58,D0902,B,LTW_ENG_20050327.0023,24,0.07499,0.3261,0.005198,0.02273,3,7,0,(),0.480014,-0.139494,-0.393694,0.960702
16,54,59,D0902,B,LTW_ENG_20050327.0023,25,0.0581,0.23,0,0,8,0,0,(),1.00051,0.0065284,-0.275778,0.980921
17,54,60,D0902,B,LTW_ENG_20050327.0023,35,0.1687,0.4926,0.0375,0.1136,8,5,0,(),2.59358,0.923674,1.93993,1.17132
18,54,61,D0902,B,LTW_ENG_20050327.0023,24,0.06271,0.2717,0.0102,0.04545,11,0,0,(),0.921084,0.343694,0.564815,1.02797
21,54,64,D0902,B,LTW_ENG_20050327.0023,42,0.06271,0.1953,0.0025,0.008065,3,12,0,(),0.513168,1.08893,0.595207,0.892575
22,54,65,D0902,B,LTW_ENG_20050327.0023,23,0.0712,0.3182,0.007747,0.03571,6,0,0,(),0.616102,-0.0828787,-0.044635,0.969329
23,54,66,D0902,B,LTW_ENG_20050327.0023,14,0.05043,0.3571,0.002747,0.01923,6,0,0,(),0.928351,-0.68983,-0.785544,1.0372
24,54,67,D0902,B,LTW_ENG_20050327.0023,43,0.1404,0.35,0.0202,0.05128,7,9,0,(),1.58651,1.58545,1.77609,0.994306
25,54,68,D0902,B,LTW_ENG_20050327.0023,39,0.1065,0.2838,0.007698,0.02083,8,1,0,(),0.423546,1.17012,0.723128,0.885115
26,54,69,D0902,B,LTW_ENG_20050327.0023,13,0.04286,0.3269,0,0,5,0,0,(),0.546707,-0.78997,-0.694884,0.999292
27,54,70,D0902,B,LTW_ENG_20050327.0023,29,0.08809,0.3125,0.005198,0.01852,3,6,0,(),0.41744,0.4978,-0.299295,0.918298
28,54,71,D0902,B,LTW_ENG_20050327.0023,9,0.04286,0.4722,0,0,2,0,0,(),1.36371,-1.45105,-1.23131,1.07632
29,54,72,D0902,B,LTW_ENG_20050327.0023,18,0.07232,0.4028,0.01245,0.07353,5,2,0,(),1.02544,-0.188532,-0.384656,1.02918
30,54,73,D0902,B,LTW_ENG_20050327.0023,17,0.1025,0.6029,0.05005,0.3125,5,0,0,(),1.56541,-0.442337,0.408769,1.10511
31,54,74,D0902,B,LTW_ENG_20050327.0023,21,0.1025,0.5125,0.04235,0.2237,5,0,1,(),1.43186,-0.464295,-0.117311,1.04783
32,54,75,D0902,B,LTW_ENG_20050327.0023,29,0.09585,0.3276,0.0202,0.07143,6,3,0,(),1.83184,0.429924,1.33269,1.10359
33,54,76,D0902,B,LTW_ENG_20050327.0023,38,0.113,0.3125,0,0,11,2,0,(),0.80875,0.714716,0.471101,0.929743
34,54,77,D0902,B,LTW_ENG_20050327.0023,27,0.0679,0.25,0.0025,0.009615,6,0,0,(),0.455457,-0.399939,-0.825002,0.906034
35,54,78,D0902,B,LTW_ENG_20050327.0023,28,0.07533,0.2679,0.007451,0.02778,5,0,0,(),1.43668,0.45619,0.477212,1.0322
36,54,79,D0902,B,LTW_ENG_20050327.0023,32,0.1184,0.379,0,0,7,0,0,(),1.01213,-0.182705,-0.320922,0.940236
37,54,80,D0902,B,LTW_ENG_20050327.0023,31,0.1284,0.4397,0.0227,0.08036,6,2,0,(),2.03082,0.506189,0.852497,1.08536
39,54,82,D0902,B,LTW_ENG_20050327.0023,26,0.06028,0.2857,0,0,6,4,0,(),0.896649,0.942548,0.386763,0.9856
41,54,84,D0902,B,LTW_ENG_20050327.0023,21,0.1086,0.5119,0.005198,0.025,4,0,0,(),1.25989,-0.887582,-0.563668,1.01706
42,54,85,D0902,B,LTW_ENG_20050327.0023,29,0.07833,0.287,0.02235,0.08654,8,1,0,(),1.91012,0.445573,0.615387,1.07563
43,54,86,D0902,B,LTW_ENG_20050327.0023,26,0.05043,0.2,0,0,7,0,0,(),0.677737,0.206658,0.137366,0.952722
44,54,87,D0902,B,LTW_ENG_20050327.0023,23,0.06785,0.3214,0,0,2,0,0,(),0.9434,-0.102243,-0.292492,0.974322
45,54,88,D0902,B,LTW_ENG_20050327.0023,41,0.1037,0.2697,0.002747,0.006757,6,9,0,(),0.89292,1.2156,1.08313,0.932723
46,54,89,D0902,B,LTW_ENG_20050327.0023,9,0.048,0.5278,0.0025,0.03125,3,0,0,(),0.35471,-1.5162,-1.32971,0.980915
47,54,90,D0902,B,LTW_ENG_20050327.0023,45,0.1078,0.2756,0.0199,0.05263,8,7,0,(),1.9007,1.39272,1.64407,1.01437
48,54,91,D0902,B,LTW_ENG_20050327.0023,39,0.08348,0.2292,0.004951,0.01429,5,1,0,(),0.572972,0.119976,-0.215509,0.882584
49,54,92,D0902,B,LTW_ENG_20050327.0023,13,0.02815,0.2115,0.005247,0.04167,0,0,0,(),0.785619,-1.42468,-1.18791,0.996562
50,54,93,D0902,B,LTW_ENG_20050327.0023,11,0.04315,0.425,0.007747,0.08333,1,1,0,(),0.263062,-1.40385,-1.41288,0.972613
51,54,94,D0902,B,LTW_ENG_20050327.0023,20,0.02024,0.1053,0,0,2,2,0,(),0.648866,-0.271562,-0.397213,0.979799
53,54,96,D0902,B,LTW_ENG_20050327.0023,37,0.1014,0.2703,0.01295,0.03472,4,0,0,(),0.778076,0.0129882,-0.326991,0.886232
0,30,97,D0902,B,NYT_ENG_20050406.0304,49,0.194,0.3929,0.0274,0.05729,8,8,0,(),1.76666,1.40175,4.21412,1.1649
1,30,98,D0902,B,NYT_ENG_20050406.0304,45,0.1579,0.3841,0.03275,0.08125,6,15,0,(),1.68649,1.56317,1.62352,1.06175
2,30,99,D0902,B,NYT_ENG_20050406.0304,24,0.09552,0.413,0.0149,0.06818,6,1,0,(),1.12055,-0.282155,-0.23436,1.05424
3,30,100,D0902,B,NYT_ENG_20050406.0304,20,0.06634,0.3421,0.007698,0.04167,1,1,0,(),0.637028,-0.859655,-0.659705,0.996791
4,30,101,D0902,B,NYT_ENG_20050406.0304,22,0.05048,0.25,0,0,6,0,0,(),0.717181,-0.395646,-0.168827,0.989572
5,30,102,D0902,B,NYT_ENG_20050406.0304,21,0.05868,0.3194,0.01049,0.05882,3,4,0,(),1.1476,-0.563332,-0.442227,1.03817
6,30,103,D0902,B,NYT_ENG_20050406.0304,20,0.08081,0.4211,0.0104,0.05556,6,1,0,(),1.3835,-0.714818,-0.335375,1.05473
7,30,104,D0902,B,NYT_ENG_20050406.0304,18,0.05178,0.2941,0.01648,0.09375,1,0,0,(),0.782486,-1.52547,-1.37026,0.998018
8,30,105,D0902,B,NYT_ENG_20050406.0304,30,0.07644,0.2778,0.01045,0.03846,3,0,0,(),0.684022,-0.769024,-0.906683,0.919505
9,30,106,D0902,B,NYT_ENG_20050406.0304,28,0.101,0.3571,0.005198,0.01852,10,0,0,(),1.00105,-0.0851198,0.131828,1.00116
10,30,107,D0902,B,NYT_ENG_20050406.0304,36,0.101,0.2941,0,0,10,2,0,(),0.843302,1.36291,0.503536,0.922589
11,30,108,D0902,B,NYT_ENG_20050406.0304,23,0.07338,0.3452,0.007945,0.0375,4,3,0,(),1.13482,-0.799323,-0.698695,1.01486
12,30,109,D0902,B,NYT_ENG_20050406.0304,36,0.09328,0.2891,0,0,4,10,0,(),0.890618,0.968792,1.08734,0.971541
13,30,110,D0902,B,NYT_ENG_20050406.0304,8,0.02019,0.25,0,0,3,1,0,(),0.778518,-1.03895,-0.824874,1.06149
14,30,111,D0902,B,NYT_ENG_20050406.0304,32,0.06348,0.2155,0.005247,0.01786,6,4,0,(),1.73946,0.241024,0.578298,1.0548
15,30,112,D0902,B,NYT_ENG_20050406.0304,27,0.09523,0.38,0.02755,0.1146,3,11,0,(),1.88666,0.26337,0.505675,1.07548
16,30,113,D0902,B,NYT_ENG_20050406.0304,18,0.03029,0.1875,0,0,3,3,0,(),0.79969,-0.733338,-0.362503,1.0225
17,30,114,D0902,B,NYT_ENG_20050406.0304,46,0.1393,0.3198,0.02584,0.05952,5,6,0,(),1.35162,0.956985,0.729739,0.922855
18,30,115,D0902,B,NYT_ENG_20050406.0304,40,0.1741,0.4423,0.04079,0.1053,6,3,0,(),1.35199,0.552502,0.371295,0.960188
19,30,116,D0902,B,NYT_ENG_20050406.0304,17,0.04261,0.2833,0.0025,0.01786,2,5,0,(),0.941152,-0.637758,-0.332721,1.03937
20,30,117,D0902,B,NYT_ENG_20050406.0304,27,0.07586,0.3,0.007747,0.03125,4,0,0,(),1.41298,0.0735624,0.153882,1.01347
21,30,118,D0902,B,NYT_ENG_20050406.0304,30,0.08299,0.2845,0.007451,0.02679,8,0,0,(),1.26838,0.16072,0.762445,1.01101
22,30,119,D0902,B,NYT_ENG_20050406.0304,16,0.04805,0.3393,0.01045,0.07692,4,0,0,(),1.21134,-0.705647,-0.434168,1.05992
23,30,120,D0902,B,NYT_ENG_20050406.0304,30,0.09552,0.38,0.0124,0.05208,8,1,0,(),1.36484,0.000927925,0.488645,1.02364
24,30,121,D0902,B,NYT_ENG_20050406.0304,20,0.06819,0.3553,0,0,6,0,0,(),0.679266,-0.515107,-0.578813,0.966524
25,30,122,D0902,B,NYT_ENG_20050406.0304,36,0.1067,0.3,0.0204,0.05882,4,2,0,(),1.55781,0.31525,0.470746,1.00005
26,30,123,D0902,B,NYT_ENG_20050406.0304,17,0.09411,0.5781,0.02364,0.15,3,1,0,(),0.974006,-0.963942,-1.00593,0.993704
27,30,124,D0902,B,NYT_ENG_20050406.0304,24,0.06062,0.2727,0,0,3,7,0,(),1.21558,-0.0815087,-0.127253,1.01551
28,30,125,D0902,B,NYT_ENG_20050406.0304,22,0.05644,0.2619,0.007995,0.0375,3,0,0,(),1.24048,-0.920549,-0.783277,0.995796
29,30,126,D0902,B,NYT_ENG_20050406.0304,22,0.07406,0.3452,0.01319,0.0625,3,1,0,(),1.28559,-0.956579,-0.761818,1.00071
0,34,127,D0902,B,NYT_ENG_20050408.0036,21,0.06305,0.3125,0.007995,0.03947,5,0,0,(),0.470841,-0.400464,1.04804,1.09066
1,34,128,D0902,B,NYT_ENG_20050408.0036,53,0.1535,0.305,0.007698,0.01531,6,20,0,(),1.34181,2.8583,2.94781,1.00434
2,34,129,D0902,B,NYT_ENG_20050408.0036,18,0.05591,0.3235,0.002747,0.01562,5,0,0,(),0.279098,-0.930209,-1.13552,0.989026
3,34,130,D0902,B,NYT_ENG_20050408.0036,26,0.07605,0.3,0.005247,0.02083,3,1,0,(),0.577581,-0.614748,-0.950792,0.947076
4,34,131,D0902,B,NYT_ENG_20050408.0036,23,0.08571,0.3864,0,0,4,4,0,(),0.592606,-0.716385,-0.861756,0.953156
5,34,132,D0902,B,NYT_ENG_20050408.0036,22,0.05538,0.275,0,0,4,3,0,(),0.39144,-0.286559,-0.758608,0.937959
6,34,133,D0902,B,NYT_ENG_20050408.0036,54,0.1311,0.2549,0,0,12,5,0,(),0.89284,2.06341,1.16053,0.875319
7,34,134,D0902,B,NYT_ENG_20050408.0036,37,0.1057,0.2917,0.002747,0.007143,10,4,0,(),0.409489,1.06604,0.264141,0.885259
8,34,135,D0902,B,NYT_ENG_20050408.0036,9,0.03761,0.4167,0,0,1,0,0,(),0.257991,-1.74549,-1.61294,0.99526
9,34,136,D0902,B,NYT_ENG_20050408.0036,38,0.1187,0.3176,0.007698,0.02083,9,4,0,(),0.575742,1.11046,0.367117,0.894169
10,34,137,D0902,B,NYT_ENG_20050408.0036,36,0.1233,0.35,0.01844,0.05147,7,3,0,(),0.522899,0.953312,0.35292,0.900036
11,34,138,D0902,B,NYT_ENG_20050408.0036,38,0.1159,0.3108,0.0104,0.02778,6,8,0,(),0.676377,0.907158,0.205971,0.912771
12,34,139,D0902,B,NYT_ENG_20050408.0036,34,0.1372,0.4091,0.005247,0.01562,6,3,0,(),1.14774,0.0346824,0.553678,0.98046
13,34,140,D0902,B,NYT_ENG_20050408.0036,33,0.1363,0.4355,0.0104,0.03333,9,1,0,(),0.96678,0.121958,0.0300526,0.963617
14,34,141,D0902,B,NYT_ENG_20050408.0036,8,0.02562,0.3125,0.007995,0.1071,1,0,0,(),0.300505,-1.56552,-1.24352,0.996751
15,34,142,D0902,B,NYT_ENG_20050408.0036,14,0.0431,0.3542,0,0,2,1,0,(),0.307329,-0.965054,-0.977416,0.966476
16,34,143,D0902,B,NYT_ENG_20050408.0036,33,0.1058,0.3281,0.0025,0.008065,6,1,0,(),0.331288,-0.104983,-0.366185,0.885855
17,34,144,D0902,B,NYT_ENG_20050408.0036,33,0.1138,0.3629,0,0,7,0,0,(),0.437832,0.226059,-0.202764,0.894481
18,34,145,D0902,B,NYT_ENG_20050408.0036,55,0.1697,0.3102,0.002747,0.004717,9,13,0,(),0.503356,3.05888,1.6382,0.838611
19,34,146,D0902,B,NYT_ENG_20050408.0036,42,0.1086,0.2756,0,0,7,7,0,(),0.274279,1.46255,0.265657,0.839459
20,34,147,D0902,B,NYT_ENG_20050408.0036,10,0.02262,0.25,0,0,2,0,0,(),0.191567,-1.26638,-1.33238,0.964798
21,34,148,D0902,B,NYT_ENG_20050408.0036,29,0.07858,0.2768,0,0,5,1,0,(),0.371477,-0.0531325,-0.621916,0.894351
22,34,149,D0902,B,NYT_ENG_20050408.0036,11,0.048,0.4318,0,0,2,1,0,(),0.35605,-1.05668,-0.939875,0.983187
23,34,150,D0902,B,NYT_ENG_20050408.0036,52,0.2316,0.451,0.05844,0.115,8,11,0,(),2.39902,2.22217,2.26616,1.03695
25,34,152,D0902,B,NYT_ENG_20050408.0036,30,0.07062,0.25,0.01045,0.03704,6,0,0,(),1.55645,0.666096,0.117793,0.995855
26,34,153,D0902,B,NYT_ENG_20050408.0036,25,0.09848,0.4063,0.01765,0.07609,7,1,0,(),1.27129,-0.072776,-0.0275591,1.00478
27,34,154,D0902,B,NYT_ENG_20050408.0036,17,0.02558,0.1667,0,0,3,0,0,(),0.565686,-1.03896,-0.87524,0.970069
28,34,155,D0902,B,NYT_ENG_20050408.0036,17,0.04582,0.2647,0,0,5,1,0,(),1.17187,-0.819565,-0.563659,1.04401
29,34,156,D0902,B,NYT_ENG_20050408.0036,14,0.02752,0.2292,0,0,4,1,0,(),0.42951,-0.737735,-0.762379,0.972186
30,34,157,D0902,B,NYT_ENG_20050408.0036,45,0.1636,0.3693,0.05094,0.1163,9,1,0,(),1.82895,0.845798,0.552036,0.95372
31,34,158,D0902,B,NYT_ENG_20050408.0036,14,0.03024,0.2143,0.002451,0.01923,3,0,0,(),0.304773,-0.976722,-0.902597,0.957798
32,34,159,D0902,B,NYT_ENG_20050408.0036,13,0.05829,0.4423,0.005198,0.04167,2,2,0,(),1.17882,-1.07341,-0.738834,1.06008
33,34,160,D0902,B,NYT_ENG_20050408.0036,20,0.07557,0.3947,0.005247,0.02778,3,2,0,(),0.854291,-0.483012,-0.115636,0.994802
1,30,162,D0902,B,NYT_ENG_20050411.0180,41,0.1159,0.2949,0,0,11,3,0,(),1.97187,1.35045,1.03208,1.08338
2,30,163,D0902,B,NYT_ENG_20050411.0180,35,0.1089,0.3162,0.01015,0.0303,5,2,0,(),0.469586,0.0641622,-0.434327,0.92948
3,30,164,D0902,B,NYT_ENG_20050411.0180,33,0.1168,0.3594,0.005198,0.01613,5,5,0,(),0.848917,0.254082,0.287609,0.968941
4,30,165,D0902,B,NYT_ENG_20050411.0180,24,0.05591,0.2619,0,0,3,8,0,(),0.794937,0.0178521,-0.140264,0.981131
5,30,166,D0902,B,NYT_ENG_20050411.0180,31,0.08542,0.2931,0,0,7,5,0,(),0.693992,0.651414,0.23453,0.956786
6,30,167,D0902,B,NYT_ENG_20050411.0180,10,0.03791,0.375,0,0,3,0,0,(),0.50915,-1.07223,-1.08049,1.00577
7,30,168,D0902,B,NYT_ENG_20050411.0180,45,0.1593,0.375,0.002451,0.006098,6,4,0,(),0.609358,1.0239,0.563741,0.887694
8,30,169,D0902,B,NYT_ENG_20050411.0180,15,0.05072,0.3571,0,0,2,0,0,(),0.385272,-1.28707,-1.3445,0.961986
9,30,170,D0902,B,NYT_ENG_20050411.0180,52,0.1487,0.3073,0.007698,0.01596,15,3,0,(),0.497282,2.66189,0.967979,0.836963
10,30,171,D0902,B,NYT_ENG_20050411.0180,11,0.04548,0.4091,0.005198,0.05,4,0,0,(),0.937691,-1.16465,-0.610608,1.05812
11,30,172,D0902,B,NYT_ENG_20050411.0180,30,0.1211,0.4,0.0102,0.03448,8,2,0,(),1.1382,0.708798,0.197824,0.989133
12,30,173,D0902,B,NYT_ENG_20050411.0180,30,0.06295,0.2155,0,0,7,0,0,(),1.02101,0.377702,-0.220656,0.950838
13,30,174,D0902,B,NYT_ENG_20050411.0180,22,0.1032,0.4659,0.007698,0.03571,8,3,0,(),2.47614,-0.277396,0.934086,1.21309
14,30,175,D0902,B,NYT_ENG_20050411.0180,33,0.1615,0.5,0.03834,0.121,7,1,0,(),1.45174,0.356856,0.311332,0.991878
15,30,176,D0902,B,NYT_ENG_20050411.0180,33,0.1332,0.53,0.04985,0.2083,5,7,1,(),1.04193,0.518751,0.649849,0.972064
16,30,177,D0902,B,NYT_ENG_20050411.0180,49,0.1285,0.2833,0.01275,0.02841,9,5,0,(),2.04799,1.65297,1.68542,1.01077
17,30,178,D0902,B,NYT_ENG_20050411.0180,31,0.1061,0.35,0.01045,0.03448,8,0,0,(),1.72416,-0.199623,-0.031204,1.02151
18,30,179,D0902,B,NYT_ENG_20050411.0180,35,0.1384,0.4044,0.02015,0.06061,10,1,0,(),1.96286,0.573877,1.15735,1.07618
19,30,180,D0902,B,NYT_ENG_20050411.0180,20,0.07086,0.35,0.002747,0.01316,7,0,0,(),0.724072,-0.397987,-0.661624,0.968779
20,30,181,D0902,B,NYT_ENG_20050411.0180,18,0.08042,0.4444,0.007698,0.04412,4,0,0,(),1.55341,-0.524188,-0.0828034,1.07394
21,30,182,D0902,B,NYT_ENG_20050411.0180,41,0.1306,0.3514,0.01295,0.03472,10,0,0,(),1.48728,-0.131381,-0.30657,0.948779
23,30,184,D0902,B,NYT_ENG_20050411.0180,33,0.09076,0.2812,0.007402,0.02419,9,0,0,(),0.661686,0.367189,0.3185,0.922865
24,30,185,D0902,B,NYT_ENG_20050411.0180,23,0.07557,0.3571,0.005198,0.025,6,5,0,(),1.64964,0.201292,0.0807912,1.06872
25,30,186,D0902,B,NYT_ENG_20050411.0180,18,0.05019,0.2941,0.0025,0.01562,2,1,0,(),0.529211,-0.694541,-0.997518,0.964681
26,30,187,D0902,B,NYT_ENG_20050411.0180,18,0.05756,0.3382,0.005247,0.03125,5,0,0,(),1.23717,-0.683932,-0.791044,1.03202
27,30,188,D0902,B,NYT_ENG_20050411.0180,19,0.03029,0.1765,0,0,3,2,0,(),1.00454,-0.564089,-0.791742,0.986928
0,21,191,D0902,B,NYT_ENG_20050413.0177,26,0.09489,0.38,0.009902,0.04167,9,0,0,(),1.82955,-0.0682288,1.6317,1.21627
1,21,192,D0902,B,NYT_ENG_20050413.0177,19,0.06004,0.3158,0.01025,0.05556,10,0,0,(),1.66163,0.350089,0.536544,1.15801
2,21,193,D0902,B,NYT_ENG_20050413.0177,31,0.1135,0.3629,0.02564,0.08333,8,4,0,(),1.79059,0.794976,0.889697,1.10699
3,21,194,D0902,B,NYT_ENG_20050413.0177,42,0.1481,0.3782,0.02814,0.07237,7,4,0,(),1.48654,0.970793,1.08666,0.978958
4,21,195,D0902,B,NYT_ENG_20050413.0177,47,0.1913,0.413,0.02319,0.05,8,6,0,(),1.93165,1.56989,2.11102,1.03922
5,21,196,D0902,B,NYT_ENG_20050413.0177,15,0.063,0.4464,0.007451,0.05769,3,2,0,(),0.409976,-0.975044,-1.16178,0.967641
6,21,197,D0902,B,NYT_ENG_20050413.0177,20,0.06057,0.3,0.0025,0.01316,8,3,0,(),0.612669,0.0154333,-0.262117,0.977561
7,21,198,D0902,B,NYT_ENG_20050413.0177,23,0.068,0.2935,0,0,9,1,0,(),1.20058,0.066653,0.321734,1.03547
8,21,199,D0902,B,NYT_ENG_20050413.0177,9,0.03271,0.3611,0.004951,0.0625,3,0,0,(),0.805484,-1.48563,-1.30246,1.03079
9,21,200,D0902,B,NYT_ENG_20050413.0177,11,0.0529,0.4773,0.005198,0.05,2,3,0,(),0.61534,-1.08098,-1.22381,0.998705
10,21,201,D0902,B,NYT_ENG_20050413.0177,26,0.03266,0.13,0.0025,0.01042,6,2,0,(),1.0373,0.285565,0.0664436,1.00079
11,21,202,D0902,B,NYT_ENG_20050413.0177,20,0.05072,0.2632,0.0025,0.01389,4,0,0,(),0.566988,-0.436816,-0.846597,0.951847
12,21,203,D0902,B,NYT_ENG_20050413.0177,32,0.08076,0.25,0.005,0.01613,7,5,0,(),1.1245,0.598305,0.635474,0.978047
13,21,204,D0902,B,NYT_ENG_20050413.0177,16,0.04281,0.3036,0,0,6,0,0,(),0.957995,-0.835754,-0.554375,1.02134
14,21,205,D0902,B,NYT_ENG_20050413.0177,13,0.0628,0.4808,0.0174,0.1458,5,0,0,(),1.81191,-0.918774,-0.25532,1.1464
15,21,206,D0902,B,NYT_ENG_20050413.0177,23,0.05295,0.25,0,0,5,0,0,(),0.595779,-0.525,-0.443878,0.952075
16,21,207,D0902,B,NYT_ENG_20050413.0177,9,0.03795,0.4167,0,0,2,0,0,(),0.577306,-1.34353,-1.2286,1.00265
17,21,208,D0902,B,NYT_ENG_20050413.0177,28,0.0761,0.3,0,0,8,5,0,(),1.136,0.112441,0.137078,1.00095
18,21,209,D0902,B,NYT_ENG_20050413.0177,15,0.03271,0.2321,0.005198,0.03846,3,1,0,(),0.500033,-0.979003,-1.1641,0.960103
19,21,210,D0902,B,NYT_ENG_20050413.0177,34,0.1188,0.3561,0,0,7,5,0,(),1.06083,0.752782,0.474978,0.948869
20,21,211,D0902,B,NYT_ENG_20050413.0177,16,0.03548,0.25,0,0,1,2,0,(),0.642603,-1.25522,-1.32585,0.962077
0,15,212,D0902,B,NYT_ENG_20050422.0011,14,0.05295,0.375,0,0,6,0,0,(),0.0114217,-1.08157,-0.148514,1.04872
2,15,214,D0902,B,NYT_ENG_20050422.0011,35,0.09061,0.2727,0,0,8,7,0,(),0.648033,0.991074,0.469057,0.981666
