position,doc_sents,sent_id,group,set,doc_id,num_words,R1.R,R1.P,R2.R,R2.P,nouns,prpns,target,lexrank,tfisf,btfisf,scores
34,36,36,d30002,A,APW19981029.0570,23,0.09846,0.4674,0.01641,0.07955,5,6,0,1.23034,0.00895454,-0.0397135,1.00099
35,36,37,d30002,A,APW19981029.0570,30,0.08926,0.3611,0,0,4,5,0,1.47088,0.233411,0.393731,1.00712
0,10,38,d30002,A,APW19981103.0526,30,0.1298,0.4453,0.03885,0.1371,6,7,1,1.69023,0.665826,2.18774,1.05377
1,10,39,d30002,A,APW19981103.0526,37,0.08229,0.2571,0.002212,0.007353,13,3,0,0.566426,1.06135,0.720769,0.967113
2,10,40,d30002,A,APW19981103.0526,32,0.1114,0.4224,0.01818,0.07143,4,8,0,1.85832,0.565577,0.826971,1.05413
3,10,41,d30002,A,APW19981103.0526,15,0.05713,0.4167,0.01365,0.1071,3,3,0,1.58157,-1.00006,-0.398037,1.04898
4,10,42,d30002,A,APW19981103.0526,33,0.1215,0.4141,0.02591,0.08871,8,1,0,1.66968,0.160278,0.352977,1.02634
5,10,43,d30002,A,APW19981103.0526,15,0.0317,0.25,0.004527,0.03846,0,5,0,0.852339,-0.630158,-0.589109,0.998483
6,10,44,d30002,A,APW19981103.0526,14,0.01824,0.1429,0,0,2,2,0,0.369333,-0.749992,-0.763033,0.971614
8,10,46,d30002,A,APW19981103.0526,19,0.0546,0.3158,0.006852,0.04167,3,3,0,0.570406,-0.30194,-0.101777,0.974255
9,10,47,d30002,A,APW19981103.0526,18,0.04086,0.225,0.009125,0.05263,3,0,0,0.761465,-0.504141,-0.387894,0.983126
0,47,48,d30002,A,APW19981105.1220,35,0.1006,0.3333,0.0115,0.03906,8,4,0,1.75325,0.955364,2.63716,1.05219
1,47,49,d30002,A,APW19981105.1220,15,0.03678,0.2857,0.009227,0.07692,2,6,0,2.12267,-0.326699,-0.0751409,1.0862
2,47,50,d30002,A,APW19981105.1220,18,0.08215,0.4737,0.009442,0.05556,3,1,0,1.45867,-0.809847,-0.575527,1.05245
3,47,51,d30002,A,APW19981105.1220,25,0.06206,0.2812,0,0,4,0,0,0.325417,-0.0814863,-0.461179,0.963129
4,47,52,d30002,A,APW19981105.1220,14,0.02508,0.2292,0.004485,0.04545,5,1,0,0.593038,-0.507909,-0.685669,0.991039
5,47,53,d30002,A,APW19981105.1220,13,0.02718,0.2308,0,0,6,0,0,0.86118,-0.120154,-0.203842,1.00549
6,47,54,d30002,A,APW19981105.1220,19,0.07318,0.4706,0.007057,0.04688,3,3,0,1.9448,-0.801557,-0.192488,1.06834
7,47,55,d30002,A,APW19981105.1220,17,0.03881,0.2656,0.002427,0.01667,1,4,0,0.652918,-0.954983,-1.02519,0.99248
8,47,56,d30002,A,APW19981105.1220,13,0.02749,0.25,0.002315,0.02273,3,1,0,0.893988,-1.01121,-1.07002,1.00927
9,47,57,d30002,A,APW19981105.1220,18,0.03208,0.2059,0,0,4,0,0,0.223194,-0.997393,-1.07434,0.967771
10,47,58,d30002,A,APW19981105.1220,23,0.07289,0.381,0.01827,0.1,5,1,0,0.95536,-0.127212,0.107776,1.00133
11,47,59,d30002,A,APW19981105.1220,15,0.04526,0.3571,0.004527,0.03846,1,3,0,1.31313,-0.944482,-0.855285,1.03024
12,47,60,d30002,A,APW19981105.1220,11,0.05225,0.5227,0.02032,0.225,1,3,1,0.566904,-0.700933,-0.766249,0.990689
13,47,61,d30002,A,APW19981105.1220,26,0.05744,0.2717,0.007127,0.03409,11,0,0,0.691487,0.306027,0.114929,0.979008
14,47,62,d30002,A,APW19981105.1220,40,0.1161,0.3542,0.004527,0.01429,5,12,0,1.89748,1.37598,1.78671,1.03257
15,47,63,d30002,A,APW19981105.1220,33,0.1085,0.3672,0.03577,0.121,4,12,1,0.823529,1.07206,0.839112,0.976305
16,47,64,d30002,A,APW19981105.1220,17,0.05033,0.3438,0.0094,0.06667,1,6,0,1.17911,-0.39863,-0.291609,1.01739
17,47,65,d30002,A,APW19981105.1220,36,0.1141,0.3571,0.009054,0.02941,1,10,0,1.0396,0.846745,0.523907,0.983362
18,47,66,d30002,A,APW19981105.1220,23,0.07152,0.369,0.02078,0.1125,5,2,0,1.85149,0.216684,0.726869,1.04917
19,47,67,d30002,A,APW19981105.1220,20,0.05468,0.3158,0.002315,0.01389,4,2,0,0.749916,-0.0424259,-0.0543424,0.987402
20,47,68,d30002,A,APW19981105.1220,15,0.05026,0.3667,0.002315,0.01786,4,0,0,0.57406,-0.896734,-0.765009,0.986343
21,47,69,d30002,A,APW19981105.1220,18,0.02972,0.1806,0.004742,0.02941,4,0,0,1.02513,-0.424726,-0.284849,1.00574
22,47,70,d30002,A,APW19981105.1220,44,0.1171,0.3269,0.009227,0.02632,7,8,0,0.432019,0.677007,0.338248,0.943264
24,47,72,d30002,A,APW19981105.1220,11,0.03886,0.3864,0,0,2,1,0,0.519941,-1.26781,-1.17686,0.986649
25,47,73,d30002,A,APW19981105.1220,27,0.0456,0.2083,0.002315,0.01087,6,2,0,0.898636,0.250795,0.257681,0.985686
26,47,74,d30002,A,APW19981105.1220,19,0.05022,0.3056,0,0,5,4,0,1.46763,0.30768,0.571187,1.02637
27,47,75,d30002,A,APW19981105.1220,14,0.02289,0.1923,0.004742,0.04167,2,0,0,0.290332,-1.60809,-1.56387,0.97108
28,47,76,d30002,A,APW19981105.1220,13,0.05487,0.4615,0.007169,0.0625,5,1,0,0.302715,-0.809338,-0.934951,0.968841
29,47,77,d30002,A,APW19981105.1220,29,0.08255,0.3214,0.006954,0.02778,12,5,0,0.980437,1.04239,0.922884,0.984336
30,47,78,d30002,A,APW19981105.1220,19,0.02968,0.1806,0,0,3,0,0,0.400577,-1.00196,-1.17555,0.96729
32,47,80,d30002,A,APW19981105.1220,29,0.06201,0.2596,0.007015,0.03,10,1,0,1.02795,0.303204,0.026893,0.986112
33,47,81,d30002,A,APW19981105.1220,20,0.03208,0.1842,0,0,6,4,0,0.440312,-0.440276,-0.654405,0.966214
34,47,82,d30002,A,APW19981105.1220,22,0.05705,0.2976,0.009382,0.05,6,3,0,0.669934,-0.166931,-0.202025,0.976253
35,47,83,d30002,A,APW19981105.1220,27,0.06202,0.2596,0.01393,0.06,4,7,0,0.687493,0.233273,0.0913432,0.970088
36,47,84,d30002,A,APW19981105.1220,25,0.03896,0.1848,0,0,8,3,0,0.413553,0.220028,-0.122268,0.955788
37,47,85,d30002,A,APW19981105.1220,20,0.03209,0.1842,0.0047,0.02778,2,1,0,0.514348,-0.5143,-0.633705,0.96833
38,47,86,d30002,A,APW19981105.1220,20,0.04565,0.2941,0,0,3,0,0,0.454983,-0.548285,-0.683744,0.964832
39,47,87,d30002,A,APW19981105.1220,13,0.008932,0.08333,0,0,1,4,0,0.684013,-1.16095,-1.05277,0.98782
40,47,88,d30002,A,APW19981105.1220,41,0.08479,0.2312,0.006912,0.01923,11,4,0,0.679849,2.16521,1.99814,0.948195
41,47,89,d30002,A,APW19981105.1220,8,0.02743,0.375,0,0,3,0,0,0.321446,-1.39691,-1.48207,0.97157
42,47,90,d30002,A,APW19981105.1220,19,0.03166,0.1944,0.002212,0.01471,3,5,0,0.557802,-0.453046,-0.588277,0.970235
44,47,92,d30002,A,APW19981105.1220,28,0.04144,0.18,0,0,9,2,0,0.401017,0.502476,-0.00796902,0.947077
45,47,93,d30002,A,APW19981105.1220,33,0.06635,0.2197,0.004742,0.01562,7,6,0,0.730654,0.762748,0.267306,0.958623
46,47,94,d30002,A,APW19981105.1220,29,0.04575,0.1923,0.002315,0.01,6,3,0,0.704765,0.467974,0.0646697,0.961727
0,6,95,d30002,A,APW19981028.1120,37,0.1093,0.3529,0.01154,0.03788,8,5,0,2.53815,1.58007,3.60682,1.09654
1,6,96,d30002,A,APW19981028.1120,21,0.0482,0.2763,0,0,4,5,0,2.2096,0.00131711,0.500991,1.08302
2,6,97,d30002,A,APW19981028.1120,31,0.0663,0.25,0.004854,0.01786,12,0,0,1.40387,0.70227,1.0192,1.02683
3,6,98,d30002,A,APW19981028.1120,15,0.05246,0.3833,0.00897,0.07143,4,1,0,1.79133,-1.06822,-0.74997,1.0548
4,6,99,d30002,A,APW19981028.1120,27,0.07845,0.34,0.007169,0.03125,7,4,0,1.13231,0.281374,0.377927,0.996965
0,32,101,d30002,A,APW19981027.0241,30,0.08666,0.3276,0.0207,0.08036,6,4,0,1.60939,1.43859,3.38722,1.0491
1,32,102,d30002,A,APW19981027.0241,27,0.08465,0.3426,0.006912,0.02885,8,5,0,1.38441,0.6558,0.798319,1.02731
2,32,103,d30002,A,APW19981027.0241,19,0.04596,0.2941,0.002427,0.01562,3,6,0,2.29524,-0.40214,0.0109822,1.10084
3,32,104,d30002,A,APW19981027.0241,28,0.08661,0.38,0.0184,0.08333,7,1,0,0.974597,0.18508,0.386667,0.998575
4,32,105,d30002,A,APW19981027.0241,15,0.03675,0.2667,0.002315,0.01786,5,0,0,1.88003,-0.769024,-0.360528,1.06681
5,32,106,d30002,A,APW19981027.0241,23,0.05726,0.3125,0.0114,0.06579,6,4,0,2.18765,-0.251008,0.263404,1.07549
7,32,108,d30002,A,APW19981027.0241,25,0.071,0.337,0.01154,0.05682,4,3,0,0.834805,-0.104367,0.129263,0.992806
8,32,109,d30002,A,APW19981027.0241,28,0.07755,0.3036,0.01161,0.0463,2,6,0,1.03285,0.692097,0.853009,0.996663
9,32,110,d30002,A,APW19981027.0241,24,0.09175,0.4167,0.007127,0.03261,8,1,0,1.25014,-0.219094,0.0299491,1.01625
10,32,111,d30002,A,APW19981027.0241,41,0.1418,0.3875,0.009339,0.02564,13,5,0,1.62818,1.45869,1.68253,1.01466
11,32,112,d30002,A,APW19981027.0241,35,0.09599,0.3281,0.01624,0.05645,7,4,0,1.04373,0.799154,0.79738,0.987565
12,32,113,d30002,A,APW19981027.0241,18,0.01155,0.07812,0,0,3,1,0,0.796497,-1.26689,-1.28756,0.996486
14,32,115,d30002,A,APW19981027.0241,13,0.06644,0.5577,0.002427,0.02083,4,1,0,1.3391,-0.910718,-0.722087,1.03074
15,32,116,d30002,A,APW19981027.0241,21,0.08003,0.4375,0,0,6,2,0,0.875101,-0.246037,-0.156867,0.993903
16,32,117,d30002,A,APW19981027.0241,16,0.03202,0.2188,0,0,6,0,0,0.293648,-0.23135,-0.577488,0.96344
17,32,118,d30002,A,APW19981027.0241,22,0.06212,0.3068,0,0,2,6,0,0.699145,-0.070255,-0.106989,0.980719
18,32,119,d30002,A,APW19981027.0241,37,0.1167,0.3643,0.009484,0.02941,8,6,0,1.0831,0.641469,0.66032,0.98505
19,32,120,d30002,A,APW19981027.0241,28,0.07099,0.31,0,0,5,5,0,1.8853,0.0704137,0.230685,1.04014
20,32,121,d30002,A,APW19981027.0241,26,0.05705,0.2717,0,0,6,4,0,1.34985,0.624357,0.741656,1.00929
21,32,122,d30002,A,APW19981027.0241,15,0.02513,0.1833,0,0,2,2,0,0.160133,-0.80965,-0.932695,0.958064
22,32,123,d30002,A,APW19981027.0241,12,0.002252,0.02273,0,0,1,0,0,0.327904,-1.06891,-1.22752,0.969272
23,32,124,d30002,A,APW19981027.0241,14,0.03213,0.2917,0.002427,0.02273,2,0,0,0.462547,-1.61025,-1.64765,0.976991
24,32,125,d30002,A,APW19981027.0241,25,0.07085,0.3229,0.007169,0.03261,4,0,0,0.208377,-0.49172,-0.779559,0.94715
25,32,126,d30002,A,APW19981027.0241,26,0.04787,0.2188,0,0,5,3,0,0.272681,-0.18281,-0.427219,0.948925
26,32,127,d30002,A,APW19981027.0241,23,0.03893,0.2024,0,0,5,7,0,1.16572,0.200091,0.190733,0.999688
27,32,128,d30002,A,APW19981027.0241,14,0.03218,0.2692,0,0,3,0,0,0.684505,-1.10103,-1.17916,0.984577
28,32,129,d30002,A,APW19981027.0241,41,0.08243,0.2432,0.01375,0.04167,9,7,0,2.09101,1.14528,1.05359,1.02804
29,32,130,d30002,A,APW19981027.0241,14,0.04577,0.3846,0,0,0,5,0,1.60384,-0.504088,-0.377139,1.03361
30,32,131,d30002,A,APW19981027.0241,27,0.08007,0.3646,0.004485,0.02174,9,2,0,0.747163,0.204619,0.169715,0.970721
31,32,132,d30002,A,APW19981027.0241,26,0.09397,0.4457,0.00463,0.02273,4,3,0,2.64024,0.138025,0.896683,1.08265
0,5,133,d30002,A,APW19981104.0539,28,0.1147,0.4464,0.03488,0.1389,4,6,1,1.51973,0.417182,1.8018,1.04535
1,5,134,d30002,A,APW19981104.0539,33,0.08932,0.3047,0.0113,0.04032,8,0,0,0.200428,0.0405762,-0.15824,0.953332
2,5,135,d30002,A,APW19981104.0539,22,0.08693,0.4318,0.02088,0.1071,5,4,0,1.96283,-0.0141176,0.347611,1.06928
3,5,136,d30002,A,APW19981104.0539,15,0.03886,0.2833,0,0,3,1,0,0.0916036,-0.490344,-0.778492,0.953106
4,5,137,d30002,A,APW19981104.0539,10,0.02745,0.3333,0.0047,0.0625,2,2,0,0.0573586,-1.40392,-1.27879,0.958907
0,1,138,d30002,A,APW19981031.0720,33,0.1165,0.4113,0.02536,0.09167,6,6,0,2.66112,0.368756,1.72663,1.10717
0,6,139,d30002,A,APW19981101.0843,19,0.05245,0.3382,0.00463,0.03125,1,6,0,1.97833,-0.707423,0.0561967,1.07989
1,6,140,d30002,A,APW19981101.0843,30,0.06861,0.2679,0.006842,0.02778,8,4,0,1.54544,0.510591,0.909608,1.03317
2,6,141,d30002,A,APW19981101.0843,8,0.03166,0.4375,0,0,1,3,0,1.11659,-1.10567,-1.01191,1.03772
3,6,142,d30002,A,APW19981101.0843,27,0.08683,0.3519,0.01388,0.05769,3,5,0,1.05938,-0.132811,-0.0708386,0.996777
4,6,143,d30002,A,APW19981101.0843,47,0.1141,0.2976,0.01139,0.03049,8,7,0,1.74435,1.80607,2.18693,1.00786
5,6,144,d30002,A,APW19981101.0843,24,0.05037,0.2292,0,0,3,1,0,1.3769,-0.21259,-0.115386,1.01075
0,21,145,d30002,A,APW19981106.0869,35,0.1412,0.4559,0.03193,0.1061,10,3,0,1.86529,0.644862,2.1552,1.05859
1,21,146,d30002,A,APW19981106.0869,47,0.1277,0.3111,0.01116,0.02841,13,2,0,0.7926,1.62666,1.53009,0.970059
2,21,147,d30002,A,APW19981106.0869,23,0.0549,0.2857,0.004485,0.025,6,4,0,0.82807,0.155172,-0.0120019,1.00529
3,21,148,d30002,A,APW19981106.0869,14,0.01603,0.1346,0,0,5,0,0,0.423644,-0.495124,-0.59105,0.981321
4,21,149,d30002,A,APW19981106.0869,16,0.04346,0.2969,0.004485,0.03333,5,1,0,0.427037,-0.799102,-0.834128,0.980472
6,21,151,d30002,A,APW19981106.0869,11,0.02972,0.3611,0,0,3,0,0,0.154364,-1.43506,-1.51168,0.970558
7,21,152,d30002,A,APW19981106.0869,18,0.03202,0.2333,0,0,2,4,0,0.331236,-0.882318,-0.865867,0.971599
8,21,153,d30002,A,APW19981106.0869,32,0.09586,0.3621,0.01124,0.04464,6,8,0,1.11235,0.855063,0.706441,0.992702
9,21,154,d30002,A,APW19981106.0869,32,0.09607,0.35,0.007127,0.02586,3,10,0,0.712906,0.562931,0.573406,0.97263
10,21,155,d30002,A,APW19981106.0869,24,0.05514,0.2609,0.004854,0.02273,6,1,0,0.329051,-0.289708,-0.324637,0.960882
11,21,156,d30002,A,APW19981106.0869,22,0.09605,0.4375,0.02309,0.1087,4,7,0,1.21131,0.244523,0.594297,1.01102
12,21,157,d30002,A,APW19981106.0869,35,0.113,0.3952,0.02626,0.09167,4,12,0,1.55893,1.53369,1.29342,1.00764
13,21,158,d30002,A,APW19981106.0869,20,0.06626,0.3625,0.004854,0.02632,3,6,0,1.20201,0.0518847,0.0580339,1.00833
14,21,159,d30002,A,APW19981106.0869,20,0.07016,0.4079,0.004527,0.02778,2,6,0,1.93989,-0.087243,0.0594444,1.0502
15,21,160,d30002,A,APW19981106.0869,21,0.04128,0.225,0,0,5,2,0,0.230383,-0.264468,-0.44254,0.953213
16,21,161,d30002,A,APW19981106.0869,27,0.08721,0.3654,0.01154,0.05,6,4,0,0.890442,-0.155954,-0.176852,0.982721
17,21,162,d30002,A,APW19981106.0869,33,0.06627,0.2266,0,0,6,5,0,0.253459,-0.0306711,-0.421742,0.939818
18,21,163,d30002,A,APW19981106.0869,30,0.07061,0.2583,0,0,5,3,0,0.589428,-0.0634197,-0.115676,0.9613
19,21,164,d30002,A,APW19981106.0869,25,0.04584,0.2083,0,0,5,1,0,0.219212,-0.105275,-0.115081,0.946091
20,21,165,d30002,A,APW19981106.0869,28,0.04588,0.1923,0,0,5,6,0,0.259489,0.56382,0.37437,0.941719
0,17,0,d30003,A,APW19981021.0557,28,0.1466,0.5357,0.0418,0.1574,5,5,0,2.184,0.711471,2.25859,1.08651
1,17,1,d30003,A,APW19981021.0557,37,0.1245,0.3643,0.0368,0.1103,6,5,0,1.28409,0.524954,0.910162,1.01558
2,17,2,d30003,A,APW19981021.0557,23,0.0709,0.3295,0.002451,0.0119,5,5,0,0.717617,-0.063861,0.0728024,1.00441
3,17,3,d30003,A,APW19981021.0557,32,0.1115,0.3833,0.02173,0.07759,7,4,0,1.48505,0.839864,1.01281,1.02128
4,17,4,d30003,A,APW19981021.0557,32,0.1273,0.4194,0.02924,0.1,10,2,0,1.39601,0.711556,0.868411,1.01578
5,17,5,d30003,A,APW19981021.0557,16,0.06609,0.45,0.007412,0.05357,3,0,0,0.830689,-0.752495,-0.772952,1.00209
6,17,6,d30003,A,APW19981021.0557,23,0.06856,0.35,0.007259,0.03947,3,4,0,1.46278,-0.235686,-0.0748592,1.0291
7,17,7,d30003,A,APW19981021.0557,41,0.1293,0.3312,0.01476,0.03846,8,8,0,1.1697,1.7892,1.59457,0.985244
8,17,8,d30003,A,APW19981021.0557,20,0.03693,0.1974,0,0,4,0,0,0.381506,-0.743967,-0.777153,0.970953
9,17,9,d30003,A,APW19981021.0557,37,0.1024,0.2917,0.002451,0.007143,5,6,0,0.720033,0.678072,0.477056,0.966261
10,17,10,d30003,A,APW19981021.0557,39,0.1097,0.2885,0.01472,0.03947,7,8,0,1.06524,1.93421,1.88118,0.978819
11,17,11,d30003,A,APW19981021.0557,22,0.09013,0.4205,0.02178,0.1071,7,1,0,1.36157,0.212446,0.417087,1.01777
12,17,12,d30003,A,APW19981021.0557,35,0.08012,0.2426,0.002604,0.007576,3,5,0,0.760001,0.511208,0.592628,0.969392
13,17,13,d30003,A,APW19981021.0557,26,0.09771,0.3846,0.01231,0.05,6,6,0,1.23631,0.529454,0.827687,1.00497
14,17,14,d30003,A,APW19981021.0557,47,0.1646,0.3696,0.009804,0.02222,8,5,0,0.663848,1.09622,1.1021,0.949125
15,17,15,d30003,A,APW19981021.0557,29,0.1276,0.4643,0.02228,0.08333,6,3,0,1.68587,-0.0934737,0.331675,1.02744
16,17,16,d30003,A,APW19981021.0557,22,0.07828,0.381,0,0,7,1,0,0.565806,-0.381502,-0.283694,0.97074
0,9,17,d30003,A,APW19981028.0444,23,0.1004,0.4659,0.02984,0.1429,6,4,0,1.72634,0.187505,1.4453,1.06469
1,9,18,d30003,A,APW19981028.0444,34,0.1173,0.3529,0.02213,0.06818,8,4,0,1.59309,0.831021,0.93272,1.03153
2,9,19,d30003,A,APW19981028.0444,26,0.0586,0.2308,0.007259,0.03,7,3,0,0.352593,-0.373047,-0.0136043,0.98274
3,9,20,d30003,A,APW19981028.0444,14,0.05369,0.3929,0.00971,0.07692,3,2,0,1.53273,-0.933234,-0.789109,1.04481
4,9,21,d30003,A,APW19981028.0444,43,0.169,0.4313,0.03249,0.08333,14,5,0,1.82681,1.48628,1.8854,1.02495
5,9,22,d30003,A,APW19981028.0444,30,0.09738,0.3448,0.004855,0.01786,6,4,0,0.605575,0.913082,0.916596,0.96701
6,9,23,d30003,A,APW19981028.0444,13,0.05914,0.4615,0.007459,0.0625,3,1,0,1.68298,-0.767134,-0.285524,1.04995
7,9,24,d30003,A,APW19981028.0444,19,0.06583,0.3971,0.01487,0.09375,3,3,0,0.711896,-0.543544,-0.362094,0.985236
8,9,25,d30003,A,APW19981028.0444,12,0.06579,0.5625,0.01476,0.1364,3,0,1,0.733378,-1.22523,-1.221,0.991794
0,17,26,d30003,A,APW19981023.1166,30,0.1376,0.4667,0.04716,0.1638,5,6,0,2.00351,0.297385,1.61585,1.07368
1,17,27,d30003,A,APW19981023.1166,26,0.02722,0.125,0.002604,0.0119,2,5,0,0.186025,0.183884,-0.0761757,0.962781
2,17,28,d30003,A,APW19981023.1166,31,0.151,0.5,0.03655,0.125,8,3,0,1.8906,0.505441,0.821423,1.06157
3,17,29,d30003,A,APW19981023.1166,22,0.05879,0.3,0.002404,0.01316,6,1,0,1.08026,-0.0795068,-0.338861,1.00824
4,17,30,d30003,A,APW19981023.1166,40,0.1382,0.3563,0.01697,0.04487,6,5,0,0.657868,1.59096,1.16359,0.960365
5,17,31,d30003,A,APW19981023.1166,16,0.05879,0.4,0.01748,0.125,2,2,0,1.33648,-0.605293,-0.528383,1.03044
6,17,32,d30003,A,APW19981023.1166,31,0.09524,0.3145,0.002404,0.008333,6,3,0,0.416127,0.242182,-0.209982,0.958488
7,17,33,d30003,A,APW19981023.1166,12,0.06564,0.5625,0.00971,0.09091,2,2,0,1.58182,-0.923834,-0.881782,1.04709
8,17,34,d30003,A,APW19981023.1166,18,0.05379,0.3056,0.004808,0.02941,5,4,0,0.868413,-0.31703,-0.209753,0.999366
9,17,35,d30003,A,APW19981023.1166,17,0.06098,0.4167,0.01227,0.08929,3,4,0,1.08,-0.405123,-0.482209,1.00933
10,17,36,d30003,A,APW19981023.1166,42,0.1213,0.3125,0.002451,0.00641,8,6,0,0.389533,1.47628,0.976397,0.938834
11,17,37,d30003,A,APW19981023.1166,24,0.06613,0.3068,0.002404,0.0119,5,0,0,0.280809,-0.317425,-0.64429,0.955152
12,17,38,d30003,A,APW19981023.1166,23,0.09251,0.413,0,0,6,2,0,0.609973,0.0563551,-0.124106,0.972593
13,17,39,d30003,A,APW19981023.1166,11,0.02454,0.25,0,0,5,0,0,0.0918962,-1.09394,-1.24694,0.959612
14,17,40,d30003,A,APW19981023.1166,30,0.1342,0.4741,0.02438,0.08929,6,1,0,1.23354,-0.126763,0.157104,1.00123
15,17,41,d30003,A,APW19981023.1166,29,0.09067,0.3304,0,0,6,4,0,1.55249,0.584087,0.919297,1.0169
16,17,42,d30003,A,APW19981023.1166,19,0.05369,0.2895,0.002404,0.01389,3,2,0,0.824945,-0.0359442,-0.143996,0.984035
0,19,43,d30003,A,APW19981022.1132,30,0.1483,0.5259,0.02908,0.1071,6,6,0,1.6249,0.658983,2.17712,1.05224
1,19,44,d30003,A,APW19981022.1132,26,0.07793,0.3333,0.01207,0.05435,7,5,0,1.03897,0.496754,0.256126,1.00845
2,19,45,d30003,A,APW19981022.1132,32,0.1657,0.5484,0.0442,0.15,7,5,1,2.1956,0.774917,1.36328,1.07994
3,19,46,d30003,A,APW19981022.1132,26,0.1097,0.45,0.02198,0.09375,8,2,0,1.49334,-0.175584,-0.279362,1.0296
4,19,47,d30003,A,APW19981022.1132,14,0.05879,0.4286,0.005208,0.03846,2,4,0,0.817755,-0.630799,-0.393854,1.00704
5,19,48,d30003,A,APW19981022.1132,15,0.05161,0.375,0.007259,0.05769,2,3,0,0.932619,-0.671863,-0.534157,1.01055
6,19,49,d30003,A,APW19981022.1132,16,0.04145,0.2656,0.002404,0.01667,2,6,0,0.315108,-0.478775,-0.678205,0.972487
7,19,50,d30003,A,APW19981022.1132,32,0.1142,0.3672,0.01712,0.05645,8,8,0,0.756134,0.920997,0.691508,0.975584
8,19,51,d30003,A,APW19981022.1132,20,0.07313,0.3947,0.004855,0.02778,3,5,0,0.737347,-0.260061,-0.222495,0.990287
9,19,52,d30003,A,APW19981022.1132,27,0.07415,0.3,0.002604,0.01042,4,3,0,1.00408,0.0601004,0.303347,0.997136
10,19,53,d30003,A,APW19981022.1132,21,0.05374,0.275,0.007412,0.03947,3,0,0,0.550202,-0.872623,-0.876217,0.978455
11,19,54,d30003,A,APW19981022.1132,25,0.04145,0.1771,0,0,7,8,0,0.550522,0.543229,0.521017,0.970456
12,19,55,d30003,A,APW19981022.1132,25,0.08532,0.35,0.01207,0.05208,5,1,0,0.961494,-0.0358294,0.164796,0.993748
13,19,56,d30003,A,APW19981022.1132,21,0.07813,0.381,0.002451,0.0125,4,2,0,0.60898,-0.333726,-0.280096,0.977737
14,19,57,d30003,A,APW19981022.1132,12,0.04407,0.375,0.009863,0.09091,3,2,0,1.03212,-0.55552,-0.708293,1.00744
15,19,58,d30003,A,APW19981022.1132,36,0.141,0.4028,0.02678,0.07857,8,7,0,1.60952,0.925116,0.844871,1.01104
16,19,59,d30003,A,APW19981022.1132,35,0.1344,0.3929,0.01942,0.05882,8,3,0,1.36527,1.13862,1.27204,0.997918
17,19,60,d30003,A,APW19981022.1132,18,0.07833,0.4444,0.007506,0.04412,6,0,0,0.888239,-0.582165,-0.41238,0.993619
18,19,61,d30003,A,APW19981022.1132,25,0.08056,0.3438,0.007306,0.03261,5,0,0,0.533916,-0.163852,-0.155078,0.964115
0,17,62,d30003,A,APW19981018.0423,27,0.1343,0.5288,0.04685,0.19,4,8,0,1.80061,0.650049,2.16325,1.06548
1,17,63,d30003,A,APW19981018.0423,27,0.06122,0.2404,0.007459,0.03,3,4,0,0.5148,0.0664971,0.169413,0.982429
2,17,64,d30003,A,APW19981018.0423,15,0.0464,0.3167,0,0,3,5,0,0.231592,-0.478838,-0.490678,0.985984
3,17,65,d30003,A,APW19981018.0423,10,0.03926,0.4,0.002604,0.02778,1,0,0,0.14507,-1.40007,-1.39929,0.975435
4,17,66,d30003,A,APW19981018.0423,23,0.09019,0.4405,0.02694,0.1375,4,3,0,1.91849,-0.377598,0.0958993,1.06038
5,17,67,d30003,A,APW19981018.0423,22,0.1316,0.6136,0.0488,0.2381,6,3,1,1.30218,-0.515247,-0.450171,1.02291
6,17,68,d30003,A,APW19981018.0423,26,0.1483,0.61,0.02433,0.1042,6,2,0,1.97609,-0.266148,0.186394,1.05784
7,17,69,d30003,A,APW19981018.0423,44,0.1309,0.3293,0,0,6,9,0,0.930518,1.46073,1.37194,0.971474
8,17,70,d30003,A,APW19981018.0423,24,0.07545,0.337,0.002451,0.01136,4,7,0,0.155578,-0.0578547,-0.107062,0.953936
9,17,71,d30003,A,APW19981018.0423,29,0.07094,0.2589,0.009863,0.03704,2,6,0,0.300128,-0.0812101,-0.3146,0.953883
10,17,72,d30003,A,APW19981018.0423,15,0.05087,0.35,0.002404,0.01786,2,2,0,0.195461,-1.10517,-1.18453,0.964789
11,17,73,d30003,A,APW19981018.0423,25,0.09509,0.4239,0.007259,0.03409,4,4,0,0.967857,-0.00960121,0.0814708,0.993197
12,17,74,d30003,A,APW19981018.0423,28,0.07521,0.287,0.007212,0.02885,3,6,0,0.977429,0.098709,0.00472035,0.988029
13,17,75,d30003,A,APW19981018.0423,18,0.06039,0.3676,0.009615,0.0625,3,1,0,0.516709,-0.559241,-0.592597,0.974088
14,17,76,d30003,A,APW19981018.0423,27,0.08012,0.3056,0.01452,0.05769,5,2,0,0.909657,0.0708774,0.0241841,0.983364
15,17,77,d30003,A,APW19981018.0423,16,0.06836,0.4667,0.01456,0.1071,2,1,0,1.15505,-1.28342,-1.17324,1.01199
16,17,78,d30003,A,APW19981018.0423,20,0.05582,0.3026,0,0,5,2,0,1.06544,-0.686075,-0.735093,0.999231
0,13,79,d30003,A,APW19981024.0192,28,0.1614,0.6111,0.05691,0.2212,5,4,1,1.93096,0.277822,1.58549,1.07118
1,13,80,d30003,A,APW19981024.0192,34,0.1002,0.3203,0.004855,0.01613,5,5,0,1.2618,0.699719,0.568921,1.01203
